Date,EPU,TCI
19-09-2013,87.37,18.6464275414021
20-09-2013,160.51,18.9521582847679
23-09-2013,105.52,18.5481978531177
24-09-2013,127.69,18.5709447198947
25-09-2013,134.2,18.64458147
26-09-2013,83.62,18.9661564718226
27-09-2013,91.83,19.2828284824996
30-09-2013,156.8,18.7610514000832
01-10-2013,271.77,17.7819516649482
02-10-2013,205.03,18.1888401904438
03-10-2013,142.62,17.5974977685609
04-10-2013,187.28,17.7457197222574
07-10-2013,135.95,16.9823805165776
08-10-2013,198.47,17.0620917567465
09-10-2013,164.69,17.0839750176946
10-10-2013,208.16,16.2189641043443
11-10-2013,197.5,16.7596096440997
14-10-2013,317.57,16.9514452837336
15-10-2013,311.33,17.0211350663774
16-10-2013,302.38,16.8034911587883
17-10-2013,323.65,17.0863802789101
18-10-2013,199.23,17.2498843474719
21-10-2013,10.92,17.4730707663261
22-10-2013,101.82,18.1390211997645
23-10-2013,172.74,18.2492219423015
24-10-2013,85.92,18.7402782305793
25-10-2013,125.94,18.4592573609539
28-10-2013,87.68,19.2126746611434
29-10-2013,168.7,19.6783098356393
30-10-2013,178.66,19.4548540865658
31-10-2013,67.75,19.9359377238633
01-11-2013,45.43,20.0229101679629
04-11-2013,146.15,19.240635497628
05-11-2013,63.38,19.0708930640378
06-11-2013,57.22,19.0171303820826
07-11-2013,46.97,17.5107497372834
08-11-2013,84.94,18.0217851736211
11-11-2013,179.62,17.4465556538984
12-11-2013,7.71,16.7318745039074
13-11-2013,55.9,16.7676399067286
14-11-2013,48.95,16.7727229146522
15-11-2013,68.24,16.8275770886187
18-11-2013,98.11,16.7150807234207
19-11-2013,83.02,16.9982097598759
20-11-2013,94.99,18.9848330094282
21-11-2013,92.72,18.9742081043053
22-11-2013,67.16,18.9059860099954
25-11-2013,138.46,18.9999620248129
26-11-2013,36.52,18.8097757562963
27-11-2013,41.47,18.2096441741914
29-11-2013,95.19,18.1890081434231
02-12-2013,115.32,18.0290449699294
03-12-2013,103.28,17.9150908798184
04-12-2013,98.29,17.9064291392477
05-12-2013,71.41,16.7474387372574
06-12-2013,59.69,16.6330191209535
09-12-2013,67.72,15.5955550638391
10-12-2013,98.47,16.3149258901445
11-12-2013,101.72,16.5084908355863
12-12-2013,110.87,16.4867288183584
13-12-2013,127.96,16.1482648811396
16-12-2013,100.86,15.9734634655198
17-12-2013,99.02,16.1828640012203
18-12-2013,97.71,15.7584259719013
19-12-2013,152.19,15.3250050715526
20-12-2013,52.07,15.861733587473
23-12-2013,75.16,15.3250447845541
24-12-2013,29.66,15.6116002364896
26-12-2013,33.17,15.5587975672013
27-12-2013,71.17,15.6465541780575
30-12-2013,86.24,15.9850225285449
31-12-2013,130.03,15.4843024112604
02-01-2014,103.08,15.5905005416621
03-01-2014,113.11,15.5234380507634
06-01-2014,121.14,16.0190263740117
07-01-2014,93.88,15.7136598622137
08-01-2014,106.42,16.3777832101219
09-01-2014,60.31,16.4254699170439
10-01-2014,67.96,16.224477292058
13-01-2014,100.01,15.9482069833692
14-01-2014,57.03,15.8866027548315
15-01-2014,67.7,15.9584696964486
16-01-2014,80.94,16.0563003765873
17-01-2014,66.52,15.7866312866006
21-01-2014,93.53,15.5383680872733
22-01-2014,141.56,15.3998772785279
23-01-2014,92.85,15.5285343597118
24-01-2014,84.12,15.574162156442
27-01-2014,75.34,17.44333445
28-01-2014,162.84,18.3305894024784
29-01-2014,178.46,18.9775675379104
30-01-2014,86.19,18.7253246232454
31-01-2014,44.12,18.8208987633519
03-02-2014,77.68,18.681257780416
04-02-2014,72.24,19.8905960980145
05-02-2014,103.64,19.7710997764619
06-02-2014,137.27,19.5983314662992
07-02-2014,71.97,19.9328670659712
10-02-2014,67.15,21.3867206563655
11-02-2014,78.69,21.1302928337417
12-02-2014,50.56,20.991949638171
13-02-2014,55.58,20.7255982671305
14-02-2014,43.97,21.1014598702006
18-02-2014,64.56,20.9844239234651
19-02-2014,64.88,22.4908499939123
20-02-2014,67.61,21.8097296752095
21-02-2014,120.78,21.2735323544179
24-02-2014,130.38,20.8652577431971
25-02-2014,123.05,20.6789064358646
26-02-2014,87.53,20.2053609637824
27-02-2014,64.84,21.4078890874896
28-02-2014,71.2,21.310402579671
03-03-2014,59.55,20.0236731965159
04-03-2014,48.72,19.1941436466521
05-03-2014,54.92,19.4887198525975
06-03-2014,59.46,19.1881147982127
07-03-2014,59.24,19.6819397752773
10-03-2014,78.46,19.7056401505658
11-03-2014,63.35,18.4097353472717
12-03-2014,24.21,18.6243075429954
13-03-2014,45.47,18.6853953285754
14-03-2014,74,18.7991024293076
17-03-2014,76.93,18.6600301566874
18-03-2014,77.69,18.2350024368348
19-03-2014,48.95,18.4346204629451
20-03-2014,147.38,18.3232854085088
21-03-2014,118.59,18.7095744166233
24-03-2014,73.83,18.8674797494731
25-03-2014,17.16,18.8190998675491
26-03-2014,63.13,17.9998703128528
27-03-2014,50.81,17.5371080168238
28-03-2014,86.49,17.6480087191986
31-03-2014,45.06,17.7278618878572
01-04-2014,78.62,17.8277660965246
02-04-2014,48.76,17.4416596878445
03-04-2014,55.73,17.4362756881548
04-04-2014,56.51,17.1524099868484
07-04-2014,83.61,17.0649802863141
08-04-2014,154.81,18.0643285511855
09-04-2014,48.04,18.671623542268
10-04-2014,37.87,18.8419118112786
11-04-2014,24.93,18.7333882761453
14-04-2014,160.58,18.9078465827592
15-04-2014,46.8,19.0884058511759
16-04-2014,44.05,19.4236164901018
17-04-2014,25.15,19.5274653103016
21-04-2014,61.87,19.1417032965529
22-04-2014,51.29,19.2865849054332
23-04-2014,58.66,18.7610792352524
24-04-2014,51.78,19.0094012964992
25-04-2014,62.12,19.0091540052952
28-04-2014,86.12,20.0918628244516
29-04-2014,64.01,20.2871461338435
30-04-2014,35.13,19.9936556870944
01-05-2014,70.5,19.7984695899271
02-05-2014,52.59,19.7984892866516
05-05-2014,82.21,19.7562392144964
06-05-2014,98.03,19.6539018664559
07-05-2014,52.67,19.8286570071408
08-05-2014,125.36,19.3189459848084
09-05-2014,55.25,19.333057752769
12-05-2014,77.42,19.4551905750025
13-05-2014,87.93,20.2974272517358
14-05-2014,89.46,20.2216008124305
15-05-2014,64.81,19.8805769089305
16-05-2014,83.17,19.9826025382591
19-05-2014,53.82,19.6433912276052
20-05-2014,69.59,19.4411457874866
21-05-2014,64.03,19.0015603858488
22-05-2014,33.53,19.1813989677474
23-05-2014,80.12,18.9207482918881
27-05-2014,50.23,18.8933171917861
28-05-2014,123.09,18.6696757514401
29-05-2014,35.24,18.6208816022647
30-05-2014,66.44,18.7327867808995
02-06-2014,75.4,18.4434221315611
03-06-2014,225.3,18.4050921409196
04-06-2014,46.18,18.2329394953924
05-06-2014,49.48,17.9368474784138
06-06-2014,40.75,18.2187071941733
09-06-2014,66.76,18.0516155837774
10-06-2014,52.35,19.1142636484837
11-06-2014,125.44,18.8375003538669
12-06-2014,100.98,18.5011246426498
13-06-2014,47.2,18.8319972976719
16-06-2014,55.79,19.4040193477513
17-06-2014,20.72,18.4990304274697
18-06-2014,59.16,17.7837137306505
19-06-2014,81.39,17.6195748598785
20-06-2014,57.19,17.5776173144632
23-06-2014,107.54,17.6210870820508
24-06-2014,58.69,17.3937531020933
25-06-2014,54.36,17.7042121694911
26-06-2014,22.32,17.6317332984429
27-06-2014,24.48,17.4451207743902
30-06-2014,43.97,17.3037471567317
01-07-2014,94.53,16.7137395585402
02-07-2014,85.01,16.6525514402674
03-07-2014,41.51,16.9879910787763
07-07-2014,61.4,17.0162431110101
08-07-2014,28.93,18.1835785267877
09-07-2014,49.91,19.521138187551
10-07-2014,48.39,18.9374744660388
11-07-2014,50.23,19.22878863
14-07-2014,124.54,19.2368501477706
15-07-2014,116.32,19.1708888497302
16-07-2014,131.66,18.4247045344529
17-07-2014,72.31,18.1491669775276
18-07-2014,77.84,18.2790343217328
21-07-2014,67.14,18.6648954356385
22-07-2014,56.64,18.4414049576683
23-07-2014,49.67,18.65748115
24-07-2014,36.53,18.4302245519132
25-07-2014,34.26,18.5471249967139
28-07-2014,49.75,18.3237589107201
29-07-2014,44.45,18.0074956832959
30-07-2014,117.01,18.206500847657
31-07-2014,87.58,18.3884058812509
01-08-2014,53.1,20.871896266717
04-08-2014,131.99,21.1482890835357
05-08-2014,80.24,21.0885591329319
06-08-2014,32.5,20.1038593867027
07-08-2014,41.62,20.136363495323
08-08-2014,61.58,19.9756152033582
11-08-2014,94.95,19.8115658495696
12-08-2014,18.35,21.5030259299857
13-08-2014,18.04,21.6242096026993
14-08-2014,29.12,21.9889560718037
15-08-2014,74.06,21.8094543629154
18-08-2014,34.34,22.0217712630182
19-08-2014,40.12,22.1586807347011
20-08-2014,23.74,22.1794942660786
21-08-2014,24.43,21.5844336778239
22-08-2014,65.61,21.0581741613546
25-08-2014,54.94,20.987043292258
26-08-2014,32.55,21.0473262335175
27-08-2014,40.32,20.5459769504001
28-08-2014,44.61,20.3756355406314
29-08-2014,30.07,20.7209053608714
02-09-2014,79.82,21.3028221838868
03-09-2014,38.15,21.6162906758814
04-09-2014,29.58,21.3059051357967
05-09-2014,32.64,20.8513048464951
08-09-2014,23.52,20.7274552062994
09-09-2014,65.54,20.2411947982016
10-09-2014,66.45,22.0433872658075
11-09-2014,43.16,21.7313884302497
12-09-2014,49.62,21.4782236845138
15-09-2014,132.42,21.5613485350765
16-09-2014,34.58,23.7710004122464
17-09-2014,40.9,23.8694752288771
18-09-2014,26.32,23.7042852922627
19-09-2014,31.65,23.4443139237001
22-09-2014,124.77,23.4501425367398
23-09-2014,102.33,23.9199750558121
24-09-2014,46.11,23.4176429229274
25-09-2014,40.69,23.2276953778584
26-09-2014,49.29,24.075238748518
29-09-2014,41.79,24.3152228471156
30-09-2014,41.03,23.8517201627529
01-10-2014,58.82,23.9597391718005
02-10-2014,30.16,25.1486706050303
03-10-2014,103.26,24.7961909538227
06-10-2014,135.43,24.6349912467912
07-10-2014,89.8,24.481866557526
08-10-2014,43.96,24.9648948124781
09-10-2014,53.73,24.3915863286622
10-10-2014,49.06,26.3791999835919
13-10-2014,42.04,27.1882981296817
14-10-2014,62.32,28.5422974021112
15-10-2014,68.64,28.3478229789722
16-10-2014,86.24,27.7951639888085
17-10-2014,49.35,28.4019894877316
20-10-2014,45.57,28.2040693541317
21-10-2014,61.02,28.3915277896326
22-10-2014,69.25,28.1776763569259
23-10-2014,45.24,28.2517940558279
24-10-2014,43.41,28.3516121553515
27-10-2014,68.48,28.0747619118127
28-10-2014,72.16,28.204955163996
29-10-2014,57.53,28.6271928797913
30-10-2014,37.38,28.0113878510156
31-10-2014,103.08,27.734886425614
03-11-2014,64.42,28.4395731008705
04-11-2014,58.5,28.1018338039267
05-11-2014,72.12,28.693843106744
06-11-2014,56.66,28.1689768116528
07-11-2014,26.93,27.9040712286702
10-11-2014,45.75,25.7938181899928
11-11-2014,36.64,25.4721477066825
12-11-2014,49.99,25.4694691517005
13-11-2014,40.12,24.5449190722489
14-11-2014,29.81,24.7741204931617
17-11-2014,151.19,24.2613930705624
18-11-2014,56.8,23.6532947781854
19-11-2014,48.87,23.5970597178318
20-11-2014,51.4,23.3292179515055
21-11-2014,58.61,22.6842401396672
24-11-2014,78.87,22.8089739794911
25-11-2014,60.87,22.6296786446693
26-11-2014,27.16,22.9571416909715
28-11-2014,38.11,21.731495277811
01-12-2014,37.22,28.026234779394
02-12-2014,68.69,28.2934422495464
03-12-2014,76.65,27.8843010288652
04-12-2014,49.34,27.8032757220468
05-12-2014,63.16,27.559023205466
08-12-2014,53.77,26.9974607103696
09-12-2014,58.26,28.185247879982
10-12-2014,39.55,27.7590444864211
11-12-2014,36.88,27.7350578893281
12-12-2014,42.58,27.1666133258308
15-12-2014,32.39,26.7195631233106
16-12-2014,56.01,27.2977647100354
17-12-2014,99.63,27.1740388852027
18-12-2014,105.88,27.0968242623369
19-12-2014,42.7,26.8696098565211
22-12-2014,81.46,26.9037213137772
23-12-2014,41.44,26.72989155
24-12-2014,26.5,26.509599526729
26-12-2014,58.01,26.2917798456812
29-12-2014,108.66,26.1960314868687
30-12-2014,50.14,25.9004398317081
31-12-2014,127.2,25.5342474732625
02-01-2015,93.14,24.7208092610606
05-01-2015,90.66,24.1824674125844
06-01-2015,85.46,25.136332498448
07-01-2015,57.14,25.3265935117468
08-01-2015,59.56,24.9261667240787
09-01-2015,44.45,25.395584156281
12-01-2015,99.54,25.028775562797
13-01-2015,68.71,25.8705310932751
14-01-2015,82.58,25.6455360279972
15-01-2015,88.27,25.03222926
16-01-2015,50.91,24.9612617679044
20-01-2015,74.06,24.3417385762614
21-01-2015,43.82,24.2357574558224
22-01-2015,85.21,23.9905110646079
23-01-2015,82.9,22.6990988009339
26-01-2015,54.5,22.4607712239549
27-01-2015,55.58,23.6010403141719
28-01-2015,77.51,23.5245604974278
29-01-2015,32.14,24.608602217094
30-01-2015,65.15,24.3421669046682
02-02-2015,79.45,22.7600224739488
03-02-2015,65.6,22.508862730169
04-02-2015,67.26,24.3085894070805
05-02-2015,115.17,23.8343589114676
06-02-2015,59.12,24.3276923604623
09-02-2015,87.49,23.7145283604851
10-02-2015,83.73,23.1298739570827
11-02-2015,50.54,22.8698801241529
12-02-2015,26.96,21.7172370026902
13-02-2015,54.65,22.0468154785117
17-02-2015,50.67,21.9632438858808
18-02-2015,37.15,21.7700365140729
19-02-2015,102.56,21.514618842944
20-02-2015,35.63,21.283632309854
23-02-2015,76.09,21.1765707136597
24-02-2015,128.86,21.1023253763206
25-02-2015,74.82,20.7952556305096
26-02-2015,74.61,20.4817314330683
27-02-2015,116.63,19.7922816384444
02-03-2015,91.47,19.751799998733
03-03-2015,37.66,19.0098819548553
04-03-2015,89.94,18.1125871777536
05-03-2015,69.01,16.4305345477514
06-03-2015,47.16,16.1837671249552
09-03-2015,63.31,16.7541913319954
10-03-2015,85.17,16.8955160364801
11-03-2015,44.39,17.9205562600057
12-03-2015,33.9,17.2415149883705
13-03-2015,52.24,17.0902065031419
16-03-2015,53.97,17.6877261812111
17-03-2015,37.53,17.464989806895
18-03-2015,78.2,17.259191404786
19-03-2015,52.74,17.704309041817
20-03-2015,56.33,17.3737124106733
23-03-2015,108.15,17.6376131653297
24-03-2015,34.47,17.6935750380365
25-03-2015,52.7,17.682687033164
26-03-2015,46.77,17.9623746764515
27-03-2015,61.09,17.3053693346828
30-03-2015,74.41,17.6143062486038
31-03-2015,88.25,17.4072608368376
01-04-2015,85.27,17.0433863890591
02-04-2015,27.58,16.7987855555898
06-04-2015,56.3,16.9453347039788
07-04-2015,77.07,17.2999820212269
08-04-2015,55.11,17.1304991286996
09-04-2015,43.26,16.7335716076806
10-04-2015,41.28,16.7806924857992
13-04-2015,77.54,16.9774214199484
14-04-2015,66.77,16.909592530647
15-04-2015,310.25,16.8577357667916
16-04-2015,49.98,17.5376147390585
17-04-2015,43.72,17.1728391338772
20-04-2015,51.68,18.2730982597006
21-04-2015,46.55,18.2505656476712
22-04-2015,36.96,18.2177995003933
23-04-2015,33.57,18.6004805972914
24-04-2015,42.94,18.8533808132372
27-04-2015,35.03,17.7770309539093
28-04-2015,30.41,17.700277083693
29-04-2015,30.76,17.6900291536841
30-04-2015,39.66,17.2385812354386
01-05-2015,37.85,17.5590150666161
04-05-2015,27.02,17.4783523908689
05-05-2015,30.59,16.5572750710762
06-05-2015,42.19,16.3735145748621
07-05-2015,79.16,16.0489657346868
08-05-2015,81.06,16.1931173619094
11-05-2015,106.86,16.5129361289047
12-05-2015,86.73,16.0179247870719
13-05-2015,86.1,16.2963452923739
14-05-2015,49.4,16.1358581941596
15-05-2015,65.4,15.8097912281765
18-05-2015,65.23,15.9907229704721
19-05-2015,45.51,15.9521654211478
20-05-2015,56.09,15.5503040902954
21-05-2015,58.45,14.8874336834608
22-05-2015,65.97,14.8786121603275
26-05-2015,56.41,14.9609589174756
27-05-2015,49.51,16.2149104937768
28-05-2015,87.95,15.5304715513121
29-05-2015,39.59,15.263211074888
01-06-2015,33.34,15.3068772305232
02-06-2015,71.05,14.8839495340418
03-06-2015,31.97,15.1679300458666
04-06-2015,80.34,14.983441503769
05-06-2015,40.47,14.8663686063062
08-06-2015,150.67,14.6947149766223
09-06-2015,65.45,14.2122747529476
10-06-2015,34.96,14.2962625706882
11-06-2015,40.94,14.788308253697
12-06-2015,47,14.7307641296404
15-06-2015,52.5,14.6804182543182
16-06-2015,40.37,14.544643779384
17-06-2015,50.73,14.4520637110911
18-06-2015,78.79,14.4025064904742
19-06-2015,86.15,15.1204204207383
22-06-2015,64.15,15.8024357387941
23-06-2015,66.27,16.0985518787325
24-06-2015,27.52,16.0874221452102
25-06-2015,47.83,16.1442741995887
26-06-2015,79.86,15.9641232686064
29-06-2015,78.5,15.857658612226
30-06-2015,122.02,19.4566503592733
01-07-2015,90.8,19.3736783762879
02-07-2015,44.58,19.0915816976993
06-07-2015,100.06,18.9931909151728
07-07-2015,85.7,22.1751480558052
08-07-2015,62.4,21.4292194049569
09-07-2015,98.19,23.0206176098528
10-07-2015,94.87,23.110263799752
13-07-2015,79.98,23.5932015801191
14-07-2015,68.09,23.8279249236643
15-07-2015,62.09,23.6950965668864
16-07-2015,72,24.360509360517
17-07-2015,42.31,24.1074037676875
20-07-2015,46.59,23.7560289042232
21-07-2015,71.87,23.3250790589745
22-07-2015,43.42,22.9607647928084
23-07-2015,45,22.2912369724784
24-07-2015,60.12,22.2359433148998
27-07-2015,35.53,22.4420416568674
28-07-2015,38.06,22.9252468654663
29-07-2015,53.93,22.3079945877894
30-07-2015,35.73,22.1102930269971
31-07-2015,29.32,21.9272413377105
03-08-2015,88.27,21.2925809964677
04-08-2015,53.56,21.0219325917419
05-08-2015,43.76,20.8299968881796
06-08-2015,21.3,20.1068104943467
07-08-2015,3.32,21.3781740397495
10-08-2015,82.73,21.43757814
11-08-2015,65.65,22.3239017250134
12-08-2015,38.09,22.4054595675595
13-08-2015,35.58,22.2336966701825
14-08-2015,55.58,22.0827761099172
17-08-2015,26.3,21.6609721206874
18-08-2015,60.75,21.1437450896217
19-08-2015,83.7,20.4873284357393
20-08-2015,35.99,20.9950049217745
21-08-2015,80.21,22.7644721173722
24-08-2015,152.98,23.0874459987963
25-08-2015,177.02,25.6393078304335
26-08-2015,87.48,25.2906025215403
27-08-2015,61.26,24.9173486599732
28-08-2015,93.15,27.2835620373911
31-08-2015,113.96,27.4156391218037
01-09-2015,92.72,26.1570248599581
02-09-2015,93.82,26.7177243815652
03-09-2015,57.57,26.230021311659
04-09-2015,144.81,25.894071634726
08-09-2015,69.15,25.0656817106446
09-09-2015,46.57,24.5019635548584
10-09-2015,67.06,24.1210391642634
11-09-2015,89.61,23.6298833472242
14-09-2015,88.46,23.5634451956753
15-09-2015,100.95,23.024242146553
16-09-2015,67.49,22.7326190100589
17-09-2015,71.27,23.4607353083384
18-09-2015,77.99,23.1302915142749
21-09-2015,87.15,23.1074521386428
22-09-2015,87.71,22.6872677269033
23-09-2015,64.87,22.9440804620104
24-09-2015,41.42,24.0889718477546
25-09-2015,44.34,23.9994212398386
28-09-2015,41.68,23.4507423279819
29-09-2015,65.7,24.2344811181007
30-09-2015,77.75,22.8643973111942
01-10-2015,69.02,22.7936231001006
02-10-2015,64.84,22.707811423223
05-10-2015,48.01,24.6002944686034
06-10-2015,110.95,25.5234501159307
07-10-2015,49.15,26.1356625422588
08-10-2015,26.35,26.2079022037069
09-10-2015,78.91,25.4880824414667
12-10-2015,112.89,25.4333414455856
13-10-2015,33.11,24.584026525514
14-10-2015,59.36,25.1858463215088
15-10-2015,35.67,24.2452809736578
16-10-2015,51.22,24.5674748719987
19-10-2015,51.91,23.9730856405994
20-10-2015,27.87,23.7192030115336
21-10-2015,83.48,23.2330549305131
22-10-2015,52.71,23.467083317527
23-10-2015,51.59,23.1565008971741
26-10-2015,75.05,23.1445945609266
27-10-2015,74.57,22.8122086736308
28-10-2015,112.28,23.6933709224152
29-10-2015,77.35,25.2845940828358
30-10-2015,38.41,24.5680466141591
02-11-2015,32.86,23.5959711718353
03-11-2015,72.75,23.2049692856758
04-11-2015,45.24,23.5141523296427
05-11-2015,33.09,23.2050233973288
06-11-2015,78.78,23.0319325636996
09-11-2015,60.61,22.3406821437402
10-11-2015,44.19,23.5121236400594
11-11-2015,44.92,23.3830013149859
12-11-2015,20.53,23.3364106707174
13-11-2015,33.65,23.4100702696383
16-11-2015,91.65,22.979190611352
17-11-2015,63.48,22.3933998230816
18-11-2015,68.43,22.4826314958892
19-11-2015,43.31,22.1138674239113
20-11-2015,48.78,21.8972399507302
23-11-2015,13.92,21.7595365781264
24-11-2015,28.8,20.9406954407166
25-11-2015,20.42,21.3221479317597
27-11-2015,45.15,20.7893213458492
30-11-2015,61.99,20.5909102663489
01-12-2015,48.27,20.3561929335273
02-12-2015,47.61,20.6532000053917
03-12-2015,38.7,20.5367964433071
04-12-2015,34.6,20.3842886365392
07-12-2015,50.85,20.0006608418566
08-12-2015,43.97,20.7894927787038
09-12-2015,57.21,22.1795110925945
10-12-2015,64.28,21.4745482898104
11-12-2015,110.78,21.6648607984138
14-12-2015,56.77,23.7042946788954
15-12-2015,78,23.2341148044661
16-12-2015,85.34,23.2956257308786
17-12-2015,100.26,26.0004783573137
18-12-2015,86.5,25.5044871397812
21-12-2015,79.05,25.1222857405826
22-12-2015,77.14,24.7706870300138
23-12-2015,75.23,24.828308698876
24-12-2015,58.39,24.8830915120184
28-12-2015,106.39,24.7967234106771
29-12-2015,59.15,23.8194736158782
30-12-2015,90.42,23.7672975958656
31-12-2015,59.74,24.1963753489799
04-01-2016,106.94,23.8732836327069
05-01-2016,52.8,23.7264900364179
06-01-2016,30.4,23.7066480559091
07-01-2016,56.4,24.0069924509498
08-01-2016,62.21,28.106549071162
11-01-2016,65.1,27.585592032403
12-01-2016,67.32,28.3032327200354
13-01-2016,130.12,28.482807638543
14-01-2016,72.92,28.0734265472005
15-01-2016,67.14,27.646847119942
19-01-2016,81.9,29.5865285351059
20-01-2016,70.19,28.5109102469244
21-01-2016,110.2,27.9852058311279
22-01-2016,68.43,27.9614142983497
25-01-2016,55.72,29.7899798149011
26-01-2016,78.09,30.0137176451363
27-01-2016,39.01,29.9059332792303
28-01-2016,59.62,29.3818184599065
29-01-2016,41.51,28.5097269324765
01-02-2016,183.2,29.3429324771192
02-02-2016,117.91,28.8728528319515
03-02-2016,73.51,30.0593237138967
04-02-2016,40.73,29.7471520008146
05-02-2016,41.41,29.6336791056022
08-02-2016,88.26,29.7665935687458
09-02-2016,38.4,30.5374459257479
10-02-2016,77.84,30.0767420275034
11-02-2016,106.25,29.232757632815
12-02-2016,74.63,29.4096765785857
16-02-2016,48.57,29.5087359187693
17-02-2016,108.64,30.1776942750703
18-02-2016,117.33,30.9913092255099
19-02-2016,85.85,30.7041546194023
22-02-2016,55.88,29.902386881404
23-02-2016,57.33,30.5400844114237
24-02-2016,62.26,30.3221325474237
25-02-2016,57.5,30.0146142903588
26-02-2016,41.87,30.0492086021919
29-02-2016,65.74,29.3442507913349
01-03-2016,49.35,29.1647593121925
02-03-2016,41.64,29.0981329401885
03-03-2016,48.6,29.4772458589057
04-03-2016,46.74,29.6049371283733
07-03-2016,59.99,28.5867010040311
08-03-2016,77.42,27.7246665053376
09-03-2016,46.99,28.2050197057662
10-03-2016,30.22,28.8243019942537
11-03-2016,29.26,28.264646664103
14-03-2016,54.04,28.9393346033777
15-03-2016,45.63,27.9986470121898
16-03-2016,48.66,28.1815714250522
17-03-2016,40.06,27.5569859626349
18-03-2016,58.48,29.1209611810078
21-03-2016,89.85,28.6762673645753
22-03-2016,55.17,28.024297071461
23-03-2016,87.98,27.6242962005695
24-03-2016,50.15,29.0048880910076
28-03-2016,105.86,28.1262476077841
29-03-2016,69.82,27.645511503988
30-03-2016,124.96,27.2832671708063
31-03-2016,36.42,26.7311827345233
01-04-2016,30.46,26.4350177781321
04-04-2016,38.89,26.337770110825
05-04-2016,25.71,26.1382491933704
06-04-2016,36.17,26.2115895777999
07-04-2016,28.9,25.8379822730224
08-04-2016,30.25,25.845441813389
11-04-2016,101.11,25.6713104418242
12-04-2016,34.46,25.9157920497214
13-04-2016,37.74,26.5168615255748
14-04-2016,21.42,26.394481799517
15-04-2016,52.17,26.3140017519152
18-04-2016,63.08,26.1472455978454
19-04-2016,20.66,26.0667426370636
20-04-2016,41.3,25.6187950895228
21-04-2016,34.27,25.0517295776425
22-04-2016,112.29,24.8625488448807
25-04-2016,59.83,24.2935061855057
26-04-2016,49.42,24.8560699063039
27-04-2016,42.37,24.6986896243862
28-04-2016,20.3,24.9941497269349
29-04-2016,54.91,24.0723476507909
02-05-2016,72.72,22.8679145210385
03-05-2016,45.4,23.7204238966465
04-05-2016,44.1,26.4644803970404
05-05-2016,34.04,25.5725007695317
06-05-2016,31.3,25.794324490254
09-05-2016,59.73,25.5326929295174
10-05-2016,62.97,25.3365004152773
11-05-2016,54.4,24.7914460906101
12-05-2016,50.82,24.2778639230347
13-05-2016,59.77,23.7530568655379
16-05-2016,82.79,23.6095502564547
17-05-2016,51.62,23.5607590745551
18-05-2016,32.08,23.3334152054944
19-05-2016,58.53,23.0191263977978
20-05-2016,25.94,23.1661383751442
23-05-2016,141.68,23.643984960579
24-05-2016,66.06,23.2276902467486
25-05-2016,51.51,22.955895676327
26-05-2016,23.07,23.0297244546737
27-05-2016,19.22,22.808214234385
31-05-2016,48.19,22.4547746040246
01-06-2016,48.39,21.2692533289348
02-06-2016,44.41,20.8143133437531
03-06-2016,54.72,20.6295303389329
06-06-2016,136.57,19.8126685655703
07-06-2016,127.93,21.0848254921199
08-06-2016,46.41,19.7869938313906
09-06-2016,49.67,19.6200428936805
10-06-2016,70.69,20.6552426501358
13-06-2016,60.21,23.1612016354417
14-06-2016,83.69,23.3728885274266
15-06-2016,79.47,23.8401513271367
16-06-2016,109.07,23.5932103851219
17-06-2016,71.03,23.2608526058431
20-06-2016,94.78,22.6700978370974
21-06-2016,137.6,23.3404392288199
22-06-2016,146.78,23.1580020137967
23-06-2016,125.3,22.6174716251694
24-06-2016,312.85,23.0482400333983
27-06-2016,254.28,27.9118797377839
28-06-2016,238.67,28.7083857722637
29-06-2016,146.63,30.2919421550567
30-06-2016,96.08,31.6257316119606
01-07-2016,108.22,30.5397009079234
05-07-2016,89.02,30.2996595437477
06-07-2016,185.04,30.5939907637045
07-07-2016,117.71,30.1223385677749
08-07-2016,105.65,29.6812958048869
11-07-2016,93.07,29.7569771880836
12-07-2016,113.92,29.5034943295161
13-07-2016,58.42,29.2016302217929
14-07-2016,53.11,28.5919870353928
15-07-2016,34.4,28.4598683494633
18-07-2016,112.79,27.4565889491835
19-07-2016,39.89,26.8400353209002
20-07-2016,45.87,26.8294742664441
21-07-2016,37.63,26.8590746518582
22-07-2016,59.24,26.8078521335903
25-07-2016,78.34,26.6015714612476
26-07-2016,56.4,26.4688647781451
27-07-2016,122.84,26.3905962035556
28-07-2016,76.37,26.0519065174341
29-07-2016,78.16,24.9693316861001
01-08-2016,74.99,24.603467947937
02-08-2016,55.54,24.5613708720597
03-08-2016,38.55,24.9677108265478
04-08-2016,42.64,24.4069082437304
05-08-2016,89.43,24.2090067069778
08-08-2016,108.83,23.9952883734067
09-08-2016,61.67,23.8839899231502
10-08-2016,81.76,22.8389241238874
11-08-2016,43.24,22.6569697700421
12-08-2016,63,22.109783570765
15-08-2016,91.36,21.9105224901098
16-08-2016,105.49,22.4166807912276
17-08-2016,83.6,22.0465543663109
18-08-2016,59.73,21.8069349302957
19-08-2016,56.17,22.9026812746932
22-08-2016,39.89,21.8606634879893
23-08-2016,40.46,21.397765697747
24-08-2016,43.23,21.6120109056838
25-08-2016,83.01,22.1509962901208
26-08-2016,117.24,22.0334238595852
