Date,Carbon,TCI
06-12-2016,88.41,20.2257995521136
07-12-2016,84.5,19.3787474084913
08-12-2016,90.56,19.8372506575382
09-12-2016,87.63,19.0470314686216
12-12-2016,95.64,18.9699771961551
13-12-2016,94.08,19.1095187186422
14-12-2016,98.58,18.7537706741531
15-12-2016,95.06,18.7768553760474
16-12-2016,96.82,18.1389005039293
19-12-2016,100.14,17.914139419751
20-12-2016,102.69,17.5732137341215
21-12-2016,113.83,17.4712029566837
22-12-2016,119.12,17.2467397252515
23-12-2016,122.05,16.8232912706933
27-12-2016,124.01,16.4879061624558
28-12-2016,124.01,15.9136879860313
29-12-2016,124.59,15.6069268359829
30-12-2016,128.5,15.4703799982735
03-01-2017,106.4,15.3987725817072
04-01-2017,112.07,15.0832480817301
05-01-2017,103.66,15.6103278875505
06-01-2017,98.77,15.5006738240343
09-01-2017,103.27,15.2625880872863
10-01-2017,107.97,14.6648081230143
11-01-2017,108.16,14.6598884356439
12-01-2017,98.77,14.6657484889903
13-01-2017,98.77,14.6015270120375
17-01-2017,97.8,14.8516303690203
18-01-2017,94.67,14.2311336036166
19-01-2017,101.71,14.3812130397998
20-01-2017,106.21,14.4814753217063
23-01-2017,104.25,15.014750342627
24-01-2017,99.56,15.0376649446497
25-01-2017,97.4,15.5043861283628
26-01-2017,101.71,15.7121617105618
27-01-2017,96.23,15.7568857403913
30-01-2017,101.12,15.7463454032912
31-01-2017,104.84,16.5609937925839
01-02-2017,103.27,16.4366195058522
02-02-2017,102.29,16.8462328434545
03-02-2017,100.93,16.6322657633644
06-02-2017,99.75,17.3730277139898
07-02-2017,101.12,17.6096791277171
08-02-2017,102.1,17.4632969928901
09-02-2017,103.47,17.3445549374747
10-02-2017,100.14,17.2005870352407
13-02-2017,95.84,17.6955604118398
14-02-2017,100.34,17.7210929380719
15-02-2017,99.16,17.6989622428664
16-02-2017,96.62,17.4575030055256
17-02-2017,97.4,17.1016695426127
21-02-2017,98.77,16.5497174016307
22-02-2017,99.16,16.8839783955702
23-02-2017,104.64,17.1053748315227
24-02-2017,105.42,16.549128104494
27-02-2017,101.71,16.772975130384
28-02-2017,102.49,16.6533768069935
01-03-2017,115.59,16.910241472709
02-03-2017,106.99,17.1762242147571
03-03-2017,109.53,17.1465704937219
06-03-2017,107.38,16.6424031879099
07-03-2017,105.23,16.5385029883754
08-03-2017,102.49,16.4795089162449
09-03-2017,100.34,16.6201260706355
10-03-2017,101.12,16.4297387203474
13-03-2017,100.93,15.9501221938822
14-03-2017,99.95,15.9920901468837
15-03-2017,101.71,16.4314577147624
16-03-2017,100.73,17.4034615073747
17-03-2017,100.53,17.135542559726
20-03-2017,97.6,17.0181826434958
21-03-2017,96.62,16.8243223333462
22-03-2017,97.21,19.4040138997775
23-03-2017,97.4,19.2608588375777
24-03-2017,93.3,18.7786628202007
27-03-2017,90.56,18.7654200730325
28-03-2017,92.71,18.5026181086765
29-03-2017,93.1,18.7990320505846
30-03-2017,96.23,18.7847531882884
31-03-2017,91.73,18.1721392416213
03-04-2017,95.25,18.2198900942667
04-04-2017,90.95,17.5821697828497
05-04-2017,94.28,17.0587656241166
06-04-2017,98.97,14.7504958588196
07-04-2017,95.64,14.8325351158218
10-04-2017,93.69,14.7428625357599
11-04-2017,95.25,15.0467969592539
12-04-2017,96.43,14.1533812630534
13-04-2017,96.82,13.8008788544338
18-04-2017,95.06,13.9880815371176
19-04-2017,94.47,14.156446148611
20-04-2017,92.91,14.581632628866
21-04-2017,89.39,14.3767560824618
24-04-2017,90.75,14.0547355985501
25-04-2017,88.02,15.2635365702359
26-04-2017,90.17,15.631594099012
27-04-2017,88.99,15.3820695212097
28-04-2017,89.39,14.9124113939192
01-05-2017,89.39,14.6472911750257
02-05-2017,87.04,14.6615435107324
03-05-2017,86.06,14.6527402167283
04-05-2017,88.41,14.5651413502892
05-05-2017,89.58,16.6267770970933
08-05-2017,86.45,17.1364025851706
09-05-2017,88.41,17.023667730264
10-05-2017,87.04,16.8130800980608
11-05-2017,85.08,16.7927294128447
12-05-2017,87.23,16.2779768123842
15-05-2017,85.86,16.1416530165039
16-05-2017,88.8,16.6478641407318
17-05-2017,89.58,16.3773438339219
18-05-2017,93.1,18.7801246133858
19-05-2017,94.86,15.3334839630825
22-05-2017,96.04,15.6938248699516
23-05-2017,92.91,15.5451754315685
24-05-2017,96.04,15.4148581026189
25-05-2017,97.4,15.3063598820984
26-05-2017,101.51,14.8645191705926
30-05-2017,100.53,15.1727862583235
31-05-2017,97.4,15.1184546817358
01-06-2017,99.36,14.924210100533
02-06-2017,100.93,14.9339877622607
05-06-2017,101.12,14.3698361473584
06-06-2017,97.21,14.7656559092152
07-06-2017,95.45,14.6291450093907
08-06-2017,98.77,14.6230918990149
09-06-2017,98.58,14.7324740952781
12-06-2017,96.23,14.4277404355408
13-06-2017,97.99,14.2102472551513
14-06-2017,96.62,14.3440591259849
15-06-2017,97.01,13.5126554815036
16-06-2017,95.45,13.8835953777825
19-06-2017,96.43,13.7086785847602
20-06-2017,96.82,13.7799646860523
21-06-2017,95.45,14.8603361494032
22-06-2017,95.06,15.1589606047216
23-06-2017,95.25,15.1642917711297
26-06-2017,93.49,15.6193831769611
27-06-2017,96.62,15.5946203769492
28-06-2017,96.62,15.4524992594264
29-06-2017,99.16,15.8761998661574
30-06-2017,98.38,16.3291752168937
03-07-2017,100.53,16.4765609791285
05-07-2017,98.58,16.350316308502
06-07-2017,102.49,17.0679640638019
07-07-2017,104.45,16.843205862624
10-07-2017,105.62,16.8741320077913
11-07-2017,104.25,15.8888150269616
12-07-2017,107.18,15.6272493470623
13-07-2017,104.84,16.4017901462014
14-07-2017,106.01,16.0784414736525
17-07-2017,106.4,15.7574628627499
18-07-2017,106.79,15.6494887841022
19-07-2017,105.42,15.6629000716932
20-07-2017,103.66,16.1764905825909
21-07-2017,99.56,16.0864393075214
24-07-2017,100.53,15.3875269670684
25-07-2017,100.93,15.4185862223596
26-07-2017,102.69,15.2817506384047
27-07-2017,100.53,15.141481258094
28-07-2017,101.32,15.3788365589769
31-07-2017,102.29,15.349045634636
01-08-2017,103.66,15.2941858380279
02-08-2017,106.21,15.5700865970626
03-08-2017,106.21,15.6600994931538
04-08-2017,104.64,15.7551417693691
07-08-2017,103.08,15.4996571125363
08-08-2017,103.08,15.7671696403272
09-08-2017,105.03,16.0609251573862
10-08-2017,105.03,15.8670554646722
11-08-2017,105.42,17.772876958873
14-08-2017,107.97,17.6185018544596
15-08-2017,108.16,17.6879635148596
16-08-2017,113.44,17.6117940270434
17-08-2017,113.64,17.4078784984922
18-08-2017,113.83,18.1270737601503
21-08-2017,112.47,18.604732799627
22-08-2017,113.05,18.9239506924537
23-08-2017,116.38,19.2186452924128
24-08-2017,116.38,18.855645402642
25-08-2017,119.12,18.2280385898099
28-08-2017,119.31,17.6768098389297
29-08-2017,118.14,17.6083864581024
30-08-2017,117.94,17.5721389890845
31-08-2017,116.18,17.4533475340965
01-09-2017,114.03,17.9507933236239
05-09-2017,127.13,18.0482390999923
06-09-2017,131.02,18.342075999786
07-09-2017,134.95,17.9511534536709
08-09-2017,138.25,18.1411367804233
11-09-2017,134.57,18.1703112625526
12-09-2017,134.37,19.1241434959629
13-09-2017,138.87,19.0268047839985
14-09-2017,138.87,19.2477151023968
15-09-2017,135.89,18.0053305688223
18-09-2017,131.59,17.9843260400932
19-09-2017,137.45,17.9402477098964
20-09-2017,135.17,18.0453108597694
21-09-2017,128.33,17.462927481035
22-09-2017,130.09,17.5349427580365
25-09-2017,142.39,16.5627031284003
26-09-2017,136.53,17.5740402862182
27-09-2017,135.56,17.7914882742918
28-09-2017,136.14,17.6961812454468
29-09-2017,138.29,18.7730998194463
02-10-2017,135.75,17.8724043420191
03-10-2017,136.92,17.3188615756907
04-10-2017,134.97,17.1546332906275
05-10-2017,134.85,16.8719654297701
06-10-2017,136.92,16.6682114694649
09-10-2017,136.14,16.0416531727823
10-10-2017,144.53,15.8767752635126
11-10-2017,144.34,16.7505061639204
12-10-2017,144.92,16.3460647661435
13-10-2017,143.16,16.1597797624621
16-10-2017,143.95,16.0116137657613
17-10-2017,145.12,15.7101203769378
18-10-2017,152.72,15.7348107821639
19-10-2017,149.6,15.7420528563564
20-10-2017,148.04,15.8544881218874
23-10-2017,145.51,15.7437128621314
24-10-2017,146.09,15.8707273706518
25-10-2017,144.73,15.42917672
26-10-2017,140.83,16.2187360824114
27-10-2017,140.24,16.4526878402186
30-10-2017,139.79,17.7090007054341
31-10-2017,144.27,17.202406632018
01-11-2017,147,16.4546523837884
02-11-2017,149.93,16.3539321513569
03-11-2017,154.22,15.9886918913715
06-11-2017,155,16.1414013955026
07-11-2017,151.68,16.0342600347661
08-11-2017,150.95,16.0074749651891
09-11-2017,147.63,14.4226746022992
10-11-2017,144.71,13.5077558500301
13-11-2017,143.74,13.3083923393133
14-11-2017,144.68,13.1424545336548
15-11-2017,150.53,13.6393240639126
16-11-2017,146.65,14.0229538518153
17-11-2017,146.26,14.2298872729037
20-11-2017,145.48,14.3924352620605
21-11-2017,144.51,14.1281448805243
22-11-2017,144.12,14.1876730702075
24-11-2017,151.71,14.0128131466356
27-11-2017,150.54,14.2531298399718
28-11-2017,148.4,14.4347945569383
29-11-2017,150.54,14.505593209597
30-11-2017,147.23,14.4774870358714
01-12-2017,150.16,14.0459049310564
04-12-2017,147.62,13.8882782836097
05-12-2017,145.29,14.2579610016961
06-12-2017,142.17,14.1743652858101
07-12-2017,143.73,13.9944043642055
08-12-2017,139.64,14.3298730985501
11-12-2017,140.81,13.8790058696614
12-12-2017,139.64,14.0110036831372
13-12-2017,138.47,14.4423735837982
14-12-2017,138.86,13.5995935232596
15-12-2017,140.42,13.0546976596748
18-12-2017,144.7,12.8147969768086
19-12-2017,146.84,13.4407075826408
20-12-2017,152.1,13.4872792883068
21-12-2017,156.19,13.678405793386
22-12-2017,159.5,13.4536447179161
26-12-2017,159.5,13.1575506691013
27-12-2017,159.11,13.016411418598
28-12-2017,159.89,13.4632167922394
29-12-2017,159.31,13.3198386121327
02-01-2018,152.1,13.3414572301944
03-01-2018,152.49,15.0270766861206
04-01-2018,151.32,14.4481704455317
05-01-2018,151.52,14.2247927248248
08-01-2018,149.18,13.8652816036884
09-01-2018,151.52,13.7773424025803
10-01-2018,153.66,13.6483422261613
11-01-2018,152.3,14.0468737385575
12-01-2018,153.08,14.3792539897723
16-01-2018,156.78,14.2453496672595
17-01-2018,159.31,12.8416553464444
18-01-2018,165.35,13.0503387207729
19-01-2018,170.6,12.8783752709472
22-01-2018,170.41,12.8463896644305
23-01-2018,175.47,12.7370964305151
24-01-2018,184.24,12.6022306388192
25-01-2018,179.95,11.8381978757022
26-01-2018,177.03,12.1744075860844
29-01-2018,175.28,11.7769072484877
30-01-2018,172.94,10.1207911650263
31-01-2018,180.73,11.5181601947087
01-02-2018,180.54,11.3399044329762
02-02-2018,174.5,11.0379162974078
05-02-2018,176.64,12.8433387857428
06-02-2018,171.38,15.32300623
07-02-2018,175.08,15.082030133341
08-02-2018,177.62,14.8307395147528
09-02-2018,179.76,16.5006316297399
12-02-2018,184.63,15.6503051660308
13-02-2018,192.81,15.7192175052918
14-02-2018,186.96,15.6052520752692
15-02-2018,185.8,16.5583253138899
16-02-2018,185.41,16.9657829813315
20-02-2018,189.3,16.8844961097806
21-02-2018,186.18,16.5280279765413
22-02-2018,189.3,16.041554320168
23-02-2018,191.05,15.7360425920255
26-02-2018,187.55,15.4786855791184
27-02-2018,197.68,15.3530267429807
28-02-2018,196.7,15.9476865472397
01-03-2018,194.56,16.1374912362531
02-03-2018,197.48,16.6822713500104
05-03-2018,201.77,16.5274559205508
06-03-2018,203.91,16.459671974346
07-03-2018,207.22,16.0077146563393
08-03-2018,216.57,16.4744356714018
09-03-2018,216.57,16.3707781915871
12-03-2018,215.79,18.0596696710832
13-03-2018,222.02,18.1175293289549
14-03-2018,217.74,18.6007932516333
15-03-2018,217.93,18.1560941249858
16-03-2018,217.54,17.9184470283804
19-03-2018,215.4,17.2887504352667
20-03-2018,224.94,17.0885001987272
21-03-2018,246.36,16.9159339668592
22-03-2018,240.33,16.9574052342642
23-03-2018,245.58,17.8033787140764
26-03-2018,252.99,17.3291052351489
27-03-2018,266.42,18.1880951565159
28-03-2018,252.99,19.2014492802531
29-03-2018,258.63,19.4483068053047
03-04-2018,259.02,20.5300637595966
04-04-2018,254.35,20.358855442084
05-04-2018,246.17,19.9982284165208
06-04-2018,252.99,19.861958689549
09-04-2018,259.61,20.1707409197061
10-04-2018,260.58,19.2516033021602
11-04-2018,261.55,19.5823586903425
12-04-2018,264.67,19.5183126588347
13-04-2018,271.49,19.6353234580365
16-04-2018,272.66,19.4157679
17-04-2018,267.59,18.8806035915221
18-04-2018,270.51,19.7904014890526
19-04-2018,262.14,19.1696712499804
20-04-2018,254.15,19.3522861223569
23-04-2018,251.04,19.5433832888726
24-04-2018,257.66,19.4162625881639
25-04-2018,258.24,17.9830799798392
26-04-2018,262.72,17.617514193355
27-04-2018,264.09,17.9074147399629
30-04-2018,264.67,17.6921726862954
01-05-2018,260.78,17.684470664986
02-05-2018,254.35,17.4765731547898
03-05-2018,252.4,17.2492842417259
04-05-2018,253.57,16.5757588910557
07-05-2018,265.26,16.3578468239879
08-05-2018,264.87,16.2704282374273
09-05-2018,272.66,15.6909927847343
10-05-2018,284.54,16.0113167539715
11-05-2018,284.93,16.4295027110173
14-05-2018,285.12,15.8309713578553
15-05-2018,278.89,15.4368691067777
16-05-2018,295.64,15.545124588984
17-05-2018,297.97,15.479656218949
18-05-2018,297,15.0733805520422
21-05-2018,303.04,14.85847827
22-05-2018,310.63,15.3093626783948
23-05-2018,311.8,14.7505263359984
24-05-2018,317.25,14.5960111903242
25-05-2018,311.61,14.3778477199033
29-05-2018,317.45,15.2926451030716
30-05-2018,308.49,15.0675629143366
31-05-2018,290.38,15.108236555761
01-06-2018,297.78,15.1326060044911
04-06-2018,314.14,15.0601698620583
05-06-2018,307.13,14.72945437
06-06-2018,310.24,14.5654690550705
07-06-2018,311.61,14.3569868201756
08-06-2018,308.1,14.1247423967354
11-06-2018,301.67,14.035645919418
12-06-2018,295.05,13.9200257603666
13-06-2018,298.17,13.1576424823282
14-06-2018,290.38,13.1282835075177
15-06-2018,282.98,13.4650322674487
18-06-2018,284.34,14.1550673589655
19-06-2018,277.33,13.9711801873861
20-06-2018,282.39,14.0693971420643
21-06-2018,288.43,14.1522938297316
22-06-2018,294.47,14.5648644897501
25-06-2018,292.72,15.1529670822117
26-06-2018,292.72,15.0972649377053
27-06-2018,297.19,15.4340379426461
28-06-2018,292.13,16.2300343997749
29-06-2018,291.94,16.0622147241762
02-07-2018,293.49,16.1120189907714
03-07-2018,294.08,15.936324047044
05-07-2018,305.37,15.9158096720923
06-07-2018,305.76,16.120562092683
09-07-2018,311.61,15.9886566727711
10-07-2018,312.58,14.9792492515837
11-07-2018,317.84,14.660866578307
12-07-2018,313.36,14.5510933670759
13-07-2018,312.78,14.788224590877
16-07-2018,310.24,14.5815393997613
17-07-2018,313.16,14.635900764558
18-07-2018,319.59,14.6267104758423
19-07-2018,328.36,14.921401825362
20-07-2018,332.45,14.0822734723415
23-07-2018,338.68,13.2585647542129
24-07-2018,333.03,13.4837885058093
25-07-2018,337.7,13.3270352019373
26-07-2018,336.73,13.3426083263234
27-07-2018,333.42,12.9709319792291
30-07-2018,332.06,12.8513284012815
31-07-2018,338.87,12.7426986273275
01-08-2018,346.27,12.9173449963274
02-08-2018,343.55,12.8325367055594
03-08-2018,344.33,12.9440288553468
06-08-2018,342.18,12.7244540411895
07-08-2018,341.01,12.3094905446432
08-08-2018,338.87,12.2121449381821
09-08-2018,342.77,12.2680283015438
10-08-2018,348.42,13.6628646962361
13-08-2018,351.73,13.7186583193288
14-08-2018,353.67,13.7642173943045
15-08-2018,352.31,13.5989149759206
16-08-2018,350.36,14.5438173014286
17-08-2018,353.28,14.2389536226067
20-08-2018,360.1,14.4024279724222
21-08-2018,376.07,14.4828085031141
22-08-2018,385.61,14.2647630736349
23-08-2018,396.91,13.9456147605446
24-08-2018,402.95,13.8032711420889
27-08-2018,414.83,13.6060368544142
28-08-2018,402.95,14.0611609031604
29-08-2018,410.15,14.045256012587
30-08-2018,412.1,14.2388107426301
31-08-2018,410.74,14.1495609633963
04-09-2018,393.02,13.6710007199894
05-09-2018,396.72,13.367530550379
06-09-2018,418.12,13.297851118995
07-09-2018,452.18,13.1872384019524
10-09-2018,491.37,12.7618637309487
11-09-2018,471.04,12.7752889953685
12-09-2018,447.13,11.9095689298738
13-09-2018,368.38,11.5879698202941
14-09-2018,389.35,11.5621617814132
17-09-2018,408.18,11.2960054103133
18-09-2018,394.41,10.9603685116081
19-09-2018,418.46,11.1216235463465
20-09-2018,429.53,11.2250636011124
21-09-2018,431.53,11.4363900222124
24-09-2018,437.6,11.2969718559965
25-09-2018,415.19,11.5538574839727
26-09-2018,395.88,12.1364211363667
27-09-2018,407.31,11.9490986780763
28-09-2018,414.67,12.0188931330119
01-10-2018,418.35,12.4364406849188
02-10-2018,410.87,12.3044244775123
03-10-2018,414.95,12.2307570888257
04-10-2018,418.2,11.6795892639836
05-10-2018,434.12,13.5919629060406
08-10-2018,431.23,12.4901106135474
09-10-2018,409.23,11.1625680928021
10-10-2018,381.75,11.3705792715265
11-10-2018,389.06,14.4541420207039
12-10-2018,398.27,15.5662457872113
15-10-2018,362.49,15.4789686392059
16-10-2018,375.91,15.480971437673
17-10-2018,374.95,16.6596622172522
18-10-2018,383.97,16.4234488756171
19-10-2018,383.27,16.3625081688399
22-10-2018,369.41,16.1692907042649
23-10-2018,373.69,16.1696443266421
24-10-2018,381.1,14.8068503306231
25-10-2018,370.69,16.7359441534601
26-10-2018,355.1,16.2532249460521
29-10-2018,323.93,15.5160696326469
30-10-2018,310.77,15.4009035526784
31-10-2018,317.92,14.8513938303508
01-11-2018,303.48,14.7226299263139
02-11-2018,331.85,15.1145081763906
05-11-2018,334.72,15.0611308461934
06-11-2018,341.37,14.07507551
07-11-2018,361.75,13.1885762942999
08-11-2018,379.58,12.4629199053625
09-11-2018,378.28,12.3185596668141
12-11-2018,397.54,12.7096829702003
13-11-2018,390.67,13.0228293795488
14-11-2018,383,12.7902446488071
15-11-2018,369.41,12.6108785254821
16-11-2018,371.33,12.3541655191541
19-11-2018,367.72,12.4208561307759
20-11-2018,377.83,12.690874191048
21-11-2018,397.45,13.3314028693864
23-11-2018,391.93,13.2823177127164
26-11-2018,384.5,13.9182754184044
27-11-2018,380.12,13.4096502648643
28-11-2018,374.02,13.3679061585736
29-11-2018,387.74,13.6646664981036
30-11-2018,396.88,13.2234433954465
03-12-2018,399.73,13.1898548405496
04-12-2018,401.45,14.0209173928002
05-12-2018,381.26,15.175423022489
06-12-2018,387.16,15.160088041239
07-12-2018,393.07,15.9381388266608
10-12-2018,403.92,15.8726256025132
11-12-2018,390.59,15.7280100911038
12-12-2018,415.73,15.6816715985905
13-12-2018,431.73,15.6956931645368
14-12-2018,451.72,15.5337792728946
17-12-2018,468.48,16.0906059534953
18-12-2018,463.34,16.8973259107055
19-12-2018,468.86,17.5964072995729
20-12-2018,466.01,16.9541827627856
21-12-2018,474.58,18.1195632857838
24-12-2018,479.53,18.309458849539
26-12-2018,479.53,18.9080183412479
27-12-2018,476.29,21.845207615882
28-12-2018,475.72,21.6367107373135
31-12-2018,476.29,21.3826478299127
02-01-2019,482,21.0142476024285
03-01-2019,444.11,21.0552520798491
04-01-2019,451.91,21.103977001493
07-01-2019,423.73,22.9496445556582
08-01-2019,434.97,22.8554206694256
09-01-2019,419.54,22.1824821206721
10-01-2019,421.06,22.6872535771547
11-01-2019,433.06,22.5038731792703
14-01-2019,429.44,22.4468940177897
15-01-2019,430.78,22.2595249766867
16-01-2019,445.63,22.1658641383877
17-01-2019,450.77,21.5749951588126
18-01-2019,473.43,21.7278527034743
22-01-2019,480.1,21.5492425100523
23-01-2019,470.77,22.5992751299478
24-01-2019,458.39,22.4203705251332
25-01-2019,455.72,23.2108432141523
28-01-2019,433.63,22.6613911993985
29-01-2019,445.44,22.036043210004
30-01-2019,439.16,22.1219328876953
31-01-2019,424.68,22.0745601278535
01-02-2019,418.78,21.2491468286695
04-02-2019,439.16,20.9312213389665
05-02-2019,441.25,20.7973291696897
06-02-2019,451.34,19.9564809446294
07-02-2019,447.15,18.8382115856505
08-02-2019,426.01,19.3436364416263
11-02-2019,426.59,19.413663337794
12-02-2019,394.21,19.1131420198288
13-02-2019,398.78,19.1096052163205
14-02-2019,376.69,18.9199480216999
15-02-2019,388.88,18.6940899791293
19-02-2019,384.88,17.6982842652535
20-02-2019,390.02,18.2633207789267
21-02-2019,358.03,18.0880464664613
22-02-2019,360.69,17.7223116638078
25-02-2019,366.41,18.2909646778408
26-02-2019,374.41,18.4066554545349
27-02-2019,405.07,18.0878813114458
28-02-2019,413.06,18.1693669084281
01-03-2019,424.3,17.3283590813009
04-03-2019,440.49,17.3225636645771
05-03-2019,436.87,16.9635470562625
06-03-2019,421.44,16.9978222620481
07-03-2019,443.15,18.8327393333452
08-03-2019,438.39,18.9970125765925
11-03-2019,424.3,18.7518665151627
12-03-2019,425.25,20.5763142456562
13-03-2019,424.3,20.4024418837801
14-03-2019,433.06,20.3621102558953
15-03-2019,427.92,20.0450642017708
18-03-2019,415.54,19.2572501400741
19-03-2019,402.21,18.9043841655681
20-03-2019,412.11,18.8249367664842
21-03-2019,398.78,18.5311539755691
22-03-2019,393.64,17.5383297368009
25-03-2019,398.78,20.3048634376227
26-03-2019,410.21,20.5263407925485
27-03-2019,416.11,20.2119355261231
28-03-2019,423.92,20.2623454278755
29-03-2019,410.21,20.1358671664781
01-04-2019,417.25,20.0837896449217
02-04-2019,419.16,20.2684367760921
03-04-2019,441.06,20.1604689926299
04-04-2019,465.44,20.3114801183001
05-04-2019,468.48,20.293457885222
08-04-2019,462.96,21.086914530254
09-04-2019,486.19,20.9385145406964
10-04-2019,497.62,21.2959079598161
11-04-2019,520.28,21.3863422327978
12-04-2019,506.19,20.9200616808259
15-04-2019,510.57,20.0417113408972
16-04-2019,514.19,19.7171404349376
17-04-2019,522.95,19.6702686295981
18-04-2019,512.09,19.12860263
23-04-2019,524.28,18.428687016707
24-04-2019,521.81,18.7677212330327
25-04-2019,519.52,18.124337606807
26-04-2019,492.29,18.5945954370258
29-04-2019,502.38,18.1918406373581
30-04-2019,500.67,17.7877289250856
01-05-2019,490.95,17.4631002765637
02-05-2019,470.39,17.5371338347879
03-05-2019,479.91,17.3813375567999
06-05-2019,482.39,17.3349491147647
07-05-2019,502.76,17.7769515930347
08-05-2019,512.47,16.5116366213612
09-05-2019,504.67,15.9515018914563
10-05-2019,487.91,16.5087935759076
13-05-2019,476.67,16.805362084914
14-05-2019,493.05,19.0822247946681
15-05-2019,494.57,19.0211713848998
16-05-2019,486.96,18.7287698206639
17-05-2019,476.1,18.666459138017
20-05-2019,479.91,17.7777435794149
21-05-2019,483.34,16.6677978955611
22-05-2019,502.19,17.4070974732176
23-05-2019,496.29,16.6476262542189
24-05-2019,485.05,18.3209030994529
28-05-2019,485.24,17.9521886211359
29-05-2019,486.19,17.6290810874264
30-05-2019,481.81,17.50289477
31-05-2019,465.82,17.0559714543367
03-06-2019,452.11,16.847448838934
04-06-2019,467.72,16.9795881799701
05-06-2019,461.82,17.8386382328116
06-06-2019,456.68,17.6527186466124
07-06-2019,466.77,17.5336792821249
10-06-2019,479.91,17.6807048369482
11-06-2019,475.72,17.8327284951812
12-06-2019,472.67,17.2531434951701
13-06-2019,475.34,17.3671066374216
14-06-2019,477.05,17.6721933181921
17-06-2019,476.48,17.6274567239907
18-06-2019,478.39,18.2213399271432
19-06-2019,475.34,18.6563562526227
20-06-2019,478,18.5238758327268
21-06-2019,481.81,19.6410229714735
24-06-2019,502.19,19.3471385159877
25-06-2019,502.95,19.0537680280107
26-06-2019,521.62,18.8220342223424
27-06-2019,512.09,18.7845920585622
28-06-2019,500.48,18.7838697160148
01-07-2019,512.67,18.6728369274832
02-07-2019,508.86,18.8565044309886
03-07-2019,504.86,19.1723773481174
05-07-2019,502.38,18.9684632
08-07-2019,510.57,17.800050648503
09-07-2019,505.81,17.7204415290868
10-07-2019,536.85,17.5979120169159
11-07-2019,538.76,18.3239662114175
12-07-2019,548.28,17.8017112491062
15-07-2019,553.23,17.7125101951409
16-07-2019,542.18,17.3690188385201
17-07-2019,542.18,17.6453762398444
18-07-2019,529.04,17.3778788033313
19-07-2019,550.18,16.787028172643
22-07-2019,552.09,16.6901321557785
23-07-2019,567.7,15.7250579077125
24-07-2019,555.89,15.4643499823334
25-07-2019,552.66,16.0009746762061
26-07-2019,538.76,16.2149151840784
29-07-2019,541.23,16.0611893975103
30-07-2019,531.33,15.7206779593564
31-07-2019,532.85,15.143012740079
01-08-2019,560.85,15.2542627981005
02-08-2019,557.23,15.5936989828014
05-08-2019,546.56,15.3593937942094
06-08-2019,541.04,18.7491840789201
07-08-2019,538.56,18.7964919324647
08-08-2019,543.33,19.266435457091
09-08-2019,535.52,20.5543706205071
12-08-2019,508.48,20.8205549412818
13-08-2019,516.09,20.8564921684107
14-08-2019,512.47,19.9768910509547
15-08-2019,494.76,21.6985558837402
16-08-2019,494.38,21.080156055081
19-08-2019,505.81,21.2623016060698
20-08-2019,499.91,21.3757760592766
21-08-2019,495.53,21.3426205330707
22-08-2019,488.67,21.2222289416963
23-08-2019,478,21.1540344384792
26-08-2019,491.91,21.8506667314556
27-08-2019,483.91,21.491168143729
28-08-2019,495.34,21.2181436654322
29-08-2019,503.9,21.2991651972529
30-08-2019,501.24,21.5458315395057
03-09-2019,480.48,21.3932478398714
04-09-2019,485.98,21.7486866788751
05-09-2019,486.16,22.7450658789481
06-09-2019,477.6,22.4719305958954
09-09-2019,476.48,22.0361004263382
10-09-2019,508.82,21.5739698462614
11-09-2019,500.26,21.2683863712602
12-09-2019,503.33,21.8789115797929
13-09-2019,502.38,20.6792088642666
16-09-2019,514.97,20.2736811452131
17-09-2019,499.39,20.5814829015294
18-09-2019,484.71,20.4886649422924
19-09-2019,494.2,20.3099638045416
20-09-2019,505.34,19.6975639959253
23-09-2019,491.41,19.4614996201974
24-09-2019,486.41,18.9032540911092
25-09-2019,480.21,18.861502935892
26-09-2019,488.37,18.8136703897589
27-09-2019,481.92,18.5140919095546
30-09-2019,470.91,19.1987187549658
01-10-2019,476.86,19.2283982513511
02-10-2019,460.65,19.3478688697445
03-10-2019,442.62,20.0259969687952
04-10-2019,437,19.7362043369936
07-10-2019,445.76,21.3055412497998
08-10-2019,429.15,20.9973067583458
09-10-2019,431.34,21.1144351526833
10-10-2019,442.81,21.3953685897735
11-10-2019,465.18,21.4737722404377
14-10-2019,459.69,22.0995688575566
15-10-2019,489.25,21.2924113046464
16-10-2019,500.43,21.1227956953962
17-10-2019,495.89,19.7553010776694
18-10-2019,492.48,20.0571516930289
21-10-2019,493.3,19.2707718410069
22-10-2019,488.19,20.0122436812609
23-10-2019,470.96,19.0313604028398
24-10-2019,484.02,19.1929448748856
25-10-2019,475,17.5468551156193
28-10-2019,477.84,17.2512310752091
29-10-2019,483.96,17.1537384750083
30-10-2019,494.37,16.8643600913965
31-10-2019,486.99,16.5112818515261
01-11-2019,480.8,17.0540857972946
04-11-2019,487.24,17.9767317608635
05-11-2019,484.97,17.196504473513
06-11-2019,471.34,16.5998498713049
07-11-2019,474.04,16.4230470647712
08-11-2019,472.14,16.0387296584609
11-11-2019,473.7,15.8644042588414
12-11-2019,458.37,15.7063697303086
13-11-2019,463.64,14.6500918898079
14-11-2019,455.5,14.8696241352306
15-11-2019,453.42,14.4885092067477
18-11-2019,444.73,15.0755183117756
