Date,TCI
09-06-2011,27.5064345244596
10-06-2011,27.4227465504071
13-06-2011,28.0596267540483
14-06-2011,27.7006725655369
15-06-2011,27.4662064458419
16-06-2011,28.4542898709254
17-06-2011,28.2238762175966
20-06-2011,27.8388085944618
21-06-2011,27.6932826618989
22-06-2011,27.7075232255156
23-06-2011,27.5789285250828
24-06-2011,27.7589336890479
27-06-2011,27.583865579259
28-06-2011,27.220264499365
29-06-2011,27.3526468384575
30-06-2011,27.2001835759175
01-07-2011,27.1567713910132
05-07-2011,27.4368986218964
06-07-2011,27.1497478229883
07-07-2011,26.9513387795669
08-07-2011,27.1778370845591
11-07-2011,26.4290513417532
12-07-2011,27.9955534246059
13-07-2011,27.4456370827758
14-07-2011,27.5830604071975
15-07-2011,27.8524596966357
18-07-2011,27.4771634329503
19-07-2011,27.8497570117785
20-07-2011,29.0218148436135
21-07-2011,28.9152098880179
22-07-2011,29.3096086406119
25-07-2011,29.0448452566417
26-07-2011,28.1108790149597
27-07-2011,27.8165124681476
28-07-2011,30.5965928421559
29-07-2011,29.9184663499762
01-08-2011,29.5205699773545
02-08-2011,29.1773573425425
03-08-2011,29.9015671503676
04-08-2011,30.2633230454445
05-08-2011,36.9144664094693
08-08-2011,36.3562466598476
09-08-2011,41.3557792301224
10-08-2011,40.1061966170141
11-08-2011,39.4011913949996
12-08-2011,39.8040650652359
15-08-2011,39.3712202649434
16-08-2011,40.2980129660268
17-08-2011,40.1120764987003
18-08-2011,39.40010059
19-08-2011,41.30373156
22-08-2011,41.1688783642696
23-08-2011,40.6117364881767
24-08-2011,41.0376227908226
25-08-2011,40.6300414558231
26-08-2011,40.1644686522282
29-08-2011,39.8630530340046
30-08-2011,40.4645715320629
31-08-2011,40.0296114788398
01-09-2011,39.2700612515909
02-09-2011,39.1525848206998
06-09-2011,39.6836499851731
07-09-2011,40.3180868732456
08-09-2011,40.3709063601696
09-09-2011,39.7327287451914
12-09-2011,39.8365946167285
13-09-2011,39.2124833775773
14-09-2011,38.9967069730495
15-09-2011,38.6611761167968
16-09-2011,38.1476863990685
19-09-2011,37.5946403242352
20-09-2011,37.2236050256401
21-09-2011,37.0332093756061
22-09-2011,37.7084525739125
23-09-2011,40.5323598029858
26-09-2011,39.9594564330546
27-09-2011,39.5312099601548
28-09-2011,40.3418522171085
29-09-2011,39.3149227121219
30-09-2011,38.8469875401348
03-10-2011,38.9172215109646
04-10-2011,39.6756195030137
05-10-2011,38.8631847684222
06-10-2011,38.5829517221462
07-10-2011,39.6517664534577
10-10-2011,39.0448378755417
11-10-2011,39.2440619404745
12-10-2011,38.5649034651126
13-10-2011,38.3331405845436
14-10-2011,37.894147869544
17-10-2011,37.7268612142149
18-10-2011,36.400352527943
19-10-2011,35.9058520972385
20-10-2011,35.0209571600365
21-10-2011,34.9111732996148
24-10-2011,34.8819771090537
25-10-2011,35.6544973549543
26-10-2011,35.0767264397177
27-10-2011,34.5652550980885
28-10-2011,37.2748511816657
31-10-2011,36.789423736587
01-11-2011,36.8524962504393
02-11-2011,38.3398378955666
03-11-2011,38.3088675900517
04-11-2011,37.9855217067192
07-11-2011,37.3132041402504
08-11-2011,37.106700595491
09-11-2011,36.7669168241697
10-11-2011,36.8378408906656
11-11-2011,36.7062898225322
14-11-2011,36.658151249116
15-11-2011,36.2442387641242
16-11-2011,36.3279623209214
17-11-2011,36.1106314593785
18-11-2011,35.7466464772036
21-11-2011,35.0419916692494
22-11-2011,36.7257775288698
23-11-2011,36.5572087865452
25-11-2011,37.4841543076436
28-11-2011,37.1743944544191
29-11-2011,38.4812482324768
30-11-2011,38.3290944045227
01-12-2011,39.0606606390082
02-12-2011,38.2877283855873
05-12-2011,37.991489655841
06-12-2011,37.8272943837848
07-12-2011,37.6755296167243
08-12-2011,37.4702853192418
09-12-2011,37.7320338779319
12-12-2011,37.7045661299477
13-12-2011,37.0411361267277
14-12-2011,37.1309768926254
15-12-2011,37.4467872057412
16-12-2011,37.2000582823927
19-12-2011,36.4729129061749
20-12-2011,36.0992985008256
21-12-2011,36.8720346840991
22-12-2011,36.6331184781865
23-12-2011,36.8609379257858
27-12-2011,36.5891430699794
28-12-2011,36.2593103692287
29-12-2011,36.1128901234964
30-12-2011,35.0891441084447
03-01-2012,35.0767286089356
04-01-2012,36.0149667517385
05-01-2012,35.1469175477665
06-01-2012,34.9458250569084
09-01-2012,34.8693070970435
10-01-2012,34.3004344751685
11-01-2012,34.5058852231328
12-01-2012,33.0474047932336
13-01-2012,33.0476528528956
17-01-2012,32.1996211240704
18-01-2012,31.9658404903579
19-01-2012,31.9053500087595
20-01-2012,31.4386721934844
23-01-2012,30.4616202746598
24-01-2012,30.3870591095806
25-01-2012,30.2527974093331
26-01-2012,29.6593507241071
27-01-2012,29.2163520520976
30-01-2012,28.430337776955
31-01-2012,27.8524862216756
01-02-2012,27.1779140357924
02-02-2012,27.5237139686188
03-02-2012,27.6771219949741
06-02-2012,27.604004161049
07-02-2012,27.2371741373026
08-02-2012,26.9966649211971
09-02-2012,27.1121742292379
10-02-2012,27.8509557134749
13-02-2012,28.6849045731442
14-02-2012,28.647380764074
15-02-2012,28.9356410527802
16-02-2012,28.9083024946365
17-02-2012,28.8561778403811
21-02-2012,28.6956919906547
22-02-2012,29.6610790675335
23-02-2012,28.6280764904317
24-02-2012,28.782077190389
27-02-2012,28.655877821118
28-02-2012,28.4138421322735
29-02-2012,28.8842263948727
01-03-2012,27.6576400823242
02-03-2012,27.641102571604
05-03-2012,27.4024142666777
06-03-2012,27.3256077809179
07-03-2012,27.9864626871928
08-03-2012,28.0439186907072
09-03-2012,27.7223392197638
12-03-2012,27.6089537258137
13-03-2012,27.0693098990788
14-03-2012,26.8851227173768
15-03-2012,26.9712640678124
16-03-2012,26.8217147871509
19-03-2012,26.7038211361591
20-03-2012,26.6603848012228
21-03-2012,26.5854343445175
22-03-2012,26.6114321274595
23-03-2012,26.8357264759844
26-03-2012,26.9179451257955
27-03-2012,26.7825088887235
28-03-2012,26.794181826665
29-03-2012,27.3209424767498
30-03-2012,27.9792078585497
02-04-2012,27.553047806846
03-04-2012,27.4930362969717
04-04-2012,27.1229139224408
05-04-2012,25.3594527265413
09-04-2012,25.2025276726039
10-04-2012,25.5221628991693
11-04-2012,26.1374694681761
12-04-2012,26.4453301826789
13-04-2012,26.4380990405094
16-04-2012,26.4113145706006
17-04-2012,26.2703139841845
18-04-2012,26.1971408209859
19-04-2012,25.9708395151826
20-04-2012,25.7410401404037
23-04-2012,25.4076030051754
24-04-2012,25.5691740239375
25-04-2012,25.4241040040161
26-04-2012,25.0216251678407
27-04-2012,24.6066811530829
30-04-2012,24.5177687509753
01-05-2012,24.2807659019956
02-05-2012,23.4636289029285
03-05-2012,23.0330883076879
04-05-2012,23.6045604719727
07-05-2012,24.6325565337801
08-05-2012,24.9054395672219
09-05-2012,25.2175440511004
10-05-2012,24.6499072921016
11-05-2012,24.1495597562617
14-05-2012,23.9040226505793
15-05-2012,24.6549405744981
16-05-2012,25.0791214614455
17-05-2012,26.0170818381529
18-05-2012,26.0133733055392
21-05-2012,26.8069659551033
22-05-2012,27.5058938177939
23-05-2012,27.2918845839411
24-05-2012,27.4866909029395
25-05-2012,27.3024052066415
29-05-2012,26.979334955892
30-05-2012,27.127161417058
31-05-2012,26.7817967403865
01-06-2012,26.4141766332922
04-06-2012,28.6400770225402
05-06-2012,28.4714834226475
06-06-2012,28.1601245632441
07-06-2012,27.2148806156657
08-06-2012,27.0433117021392
11-06-2012,26.9495487028147
12-06-2012,26.8958906820532
13-06-2012,26.5483194371735
14-06-2012,26.1573730897614
15-06-2012,25.8145604309491
18-06-2012,26.1942430184987
19-06-2012,26.0204620712515
20-06-2012,26.9778125269408
21-06-2012,26.6377636602953
22-06-2012,27.8568231642839
25-06-2012,28.0683210131775
26-06-2012,28.9113031989062
27-06-2012,28.0638890142716
28-06-2012,27.8637970975544
29-06-2012,27.7381338556036
02-07-2012,32.494290302372
03-07-2012,31.6303408267339
05-07-2012,31.3088293152406
06-07-2012,31.210966283321
09-07-2012,31.0774095000769
10-07-2012,31.0594452293116
11-07-2012,31.0974083029673
12-07-2012,30.7668207503289
13-07-2012,30.4212194897442
16-07-2012,29.8448121242887
17-07-2012,29.7413058879951
18-07-2012,29.601492096627
19-07-2012,29.5168695899454
20-07-2012,28.6230773296133
23-07-2012,28.5716174459638
24-07-2012,30.7051689301984
25-07-2012,30.7320192096903
26-07-2012,30.3975646907821
27-07-2012,30.5850394837979
30-07-2012,30.4928850448686
31-07-2012,29.6361691249557
01-08-2012,29.347187077902
02-08-2012,29.3682641197531
03-08-2012,28.7115530859506
06-08-2012,28.4179355015383
07-08-2012,28.1310310141215
08-08-2012,28.3568854223443
09-08-2012,27.8749427019096
10-08-2012,27.8414666656146
13-08-2012,27.3805264258782
14-08-2012,27.0730846845993
15-08-2012,26.7273543249352
16-08-2012,26.6226820849938
17-08-2012,26.4609192163559
20-08-2012,26.4563100306684
21-08-2012,25.9809985883358
22-08-2012,25.7313203318642
23-08-2012,25.8507015597247
24-08-2012,25.9581810605044
27-08-2012,25.6418129592936
28-08-2012,25.5478330423542
29-08-2012,25.093323588092
30-08-2012,25.1311022918319
31-08-2012,25.5904439901403
04-09-2012,26.4334901608957
05-09-2012,25.5515403810269
06-09-2012,25.3982476480481
07-09-2012,24.1000876536408
10-09-2012,24.3371698928683
11-09-2012,23.7055263969135
12-09-2012,24.0685107538798
13-09-2012,23.8630232066624
14-09-2012,23.2525541787882
17-09-2012,24.2963309857936
18-09-2012,23.6524464909092
19-09-2012,23.514066652966
20-09-2012,22.7694299427577
21-09-2012,22.8603149557272
24-09-2012,22.1470948596989
25-09-2012,21.453866422351
26-09-2012,21.9533134418395
27-09-2012,23.8117621621246
28-09-2012,24.3362993851062
01-10-2012,24.0347157236953
02-10-2012,23.7200828721668
03-10-2012,23.4085144971642
04-10-2012,22.9369278004112
05-10-2012,23.2906234210325
08-10-2012,22.7660258817344
09-10-2012,22.7436457380014
10-10-2012,22.1910687289087
11-10-2012,22.4809838259909
12-10-2012,22.6498794873773
15-10-2012,23.290524070476
16-10-2012,22.3116172197768
17-10-2012,22.189605234765
18-10-2012,22.8912578113244
19-10-2012,22.7867479973365
22-10-2012,24.3022531592514
23-10-2012,23.2822734590974
24-10-2012,23.4567755141878
25-10-2012,23.2616971074631
26-10-2012,22.8691219375525
31-10-2012,22.5283477974872
01-11-2012,21.0521566809748
02-11-2012,21.3596763024733
05-11-2012,21.6583741290328
06-11-2012,21.375860504244
07-11-2012,22.3813408212741
08-11-2012,23.4698734392498
09-11-2012,23.1794659127594
12-11-2012,22.8766735094419
13-11-2012,22.8297344666094
14-11-2012,23.0078971412732
15-11-2012,23.0781080941315
16-11-2012,22.9895474892622
19-11-2012,22.2133632824695
20-11-2012,23.1182526351413
21-11-2012,23.1576277939266
23-11-2012,22.9529768974928
26-11-2012,23.6324122379285
27-11-2012,22.9269713721045
28-11-2012,22.3571543107133
29-11-2012,22.1000390519389
30-11-2012,22.1400483484268
03-12-2012,21.8835664803621
04-12-2012,21.6770166901027
05-12-2012,21.3384741098173
06-12-2012,21.3900704195356
07-12-2012,21.1232982845994
10-12-2012,21.093351490786
11-12-2012,21.4171552113011
12-12-2012,20.8783691043217
13-12-2012,19.7264950275213
14-12-2012,19.1064197457831
17-12-2012,19.0205945680669
18-12-2012,18.9605054645637
19-12-2012,18.7508814540551
20-12-2012,20.6248762751052
21-12-2012,20.3968826329244
24-12-2012,21.289333790615
26-12-2012,21.188817448972
27-12-2012,20.8957261689908
28-12-2012,20.6759020112348
31-12-2012,20.4070243205148
02-01-2013,20.6389538277902
03-01-2013,24.0777511827892
04-01-2013,22.352823659099
07-01-2013,22.6789279221589
08-01-2013,22.2418102910682
09-01-2013,21.8989814856139
10-01-2013,22.3407706804184
11-01-2013,22.1832320692652
14-01-2013,22.1604835049897
15-01-2013,21.8465296541316
16-01-2013,21.7587106698085
17-01-2013,21.5942218789864
18-01-2013,21.4178535382498
22-01-2013,21.1407087548969
23-01-2013,20.5444428753592
24-01-2013,20.3989932965234
25-01-2013,20.4240617594595
28-01-2013,20.3458403240036
29-01-2013,20.5927775798282
30-01-2013,20.7850335816649
31-01-2013,21.0356568391372
01-02-2013,20.277629647278
04-02-2013,19.69872068
05-02-2013,19.7133208152991
06-02-2013,19.5755628135984
07-02-2013,19.1683066694652
08-02-2013,18.7328266039874
11-02-2013,18.7158038086935
12-02-2013,19.1027528154634
13-02-2013,19.0080417929513
14-02-2013,18.7652777944524
15-02-2013,17.9047635236545
19-02-2013,18.0697088652266
20-02-2013,18.8560810287677
21-02-2013,19.5533566232628
22-02-2013,20.746705854581
25-02-2013,19.9589478229251
26-02-2013,20.1871264275412
27-02-2013,19.9294297442258
28-02-2013,19.2513447858889
01-03-2013,19.0416780204642
04-03-2013,18.8959739619361
05-03-2013,18.6565834942568
06-03-2013,19.4108199203463
07-03-2013,17.8026880129702
08-03-2013,17.648094908611
11-03-2013,17.5053584667883
12-03-2013,17.3355256087975
13-03-2013,16.9463838839881
14-03-2013,15.7904177628833
15-03-2013,15.7550308287266
18-03-2013,15.5505587110509
19-03-2013,15.9936113320016
20-03-2013,16.270741583943
21-03-2013,16.499124776235
22-03-2013,16.4643266469287
25-03-2013,15.860922925548
26-03-2013,15.6196786333633
27-03-2013,15.5850703382029
28-03-2013,15.6616197272358
01-04-2013,15.6018360888767
02-04-2013,15.5491631126201
03-04-2013,15.932475715491
04-04-2013,16.9034232457859
05-04-2013,16.7971199201947
08-04-2013,16.6229031405319
09-04-2013,16.9665447257403
10-04-2013,17.2444123288677
11-04-2013,17.6693451014118
12-04-2013,17.5412304719672
15-04-2013,17.9262255825426
16-04-2013,22.1063552736468
17-04-2013,21.3762390242518
18-04-2013,22.0247692425442
19-04-2013,21.703643741532
22-04-2013,21.8115361064673
23-04-2013,21.9092941488459
24-04-2013,21.8545542368858
25-04-2013,22.6766050804364
26-04-2013,21.7625336773516
29-04-2013,21.4011070127969
30-04-2013,22.0396350639149
01-05-2013,21.900916734137
02-05-2013,22.7076282740012
03-05-2013,23.2692723672584
06-05-2013,22.8634954016105
07-05-2013,22.6714236291038
08-05-2013,22.5238496728189
09-05-2013,22.3245148247565
10-05-2013,21.9643271163989
13-05-2013,21.6156757620531
14-05-2013,21.1328262247466
15-05-2013,20.7132181404453
16-05-2013,21.0808807013842
17-05-2013,21.5814219865754
20-05-2013,22.1036118720292
21-05-2013,21.5178471019093
22-05-2013,22.003345918518
23-05-2013,22.0826578705796
24-05-2013,21.7751397460771
28-05-2013,20.0629615119515
29-05-2013,19.8461963411757
30-05-2013,19.4696491173228
31-05-2013,18.9158560440606
03-06-2013,18.8023915688336
04-06-2013,18.4157024954375
05-06-2013,18.2995084928905
06-06-2013,17.9242684180199
07-06-2013,17.871556570099
10-06-2013,18.0882926455249
11-06-2013,17.3519935461091
12-06-2013,18.2371719389415
13-06-2013,18.0559563358129
14-06-2013,17.625978727676
17-06-2013,17.3168281863285
18-06-2013,17.2154131815238
19-06-2013,16.8347817718318
20-06-2013,17.0582142455716
21-06-2013,20.9671628467525
24-06-2013,20.5459232504103
25-06-2013,20.7781109437077
26-06-2013,20.6102414120236
27-06-2013,22.1373983530919
28-06-2013,22.0250125825865
01-07-2013,21.91863038
02-07-2013,22.3217590640211
03-07-2013,21.9721143373299
05-07-2013,21.7392978712029
08-07-2013,21.5854978166694
09-07-2013,21.5178177529424
10-07-2013,21.3950805656206
11-07-2013,21.3421947938267
12-07-2013,21.5999916646126
15-07-2013,21.3143203925374
16-07-2013,20.3143614150924
17-07-2013,20.2338938079422
18-07-2013,20.1470147253617
19-07-2013,19.9977065855032
22-07-2013,19.9101359763224
23-07-2013,20.0694079884262
24-07-2013,19.9343281656595
25-07-2013,20.059876625967
26-07-2013,19.7863402878536
29-07-2013,19.6724258736026
30-07-2013,19.2339012068541
31-07-2013,18.6065048280568
01-08-2013,18.3087082392036
02-08-2013,17.5919732175726
05-08-2013,17.3853281170245
06-08-2013,17.255549726816
07-08-2013,17.4813314430836
08-08-2013,18.5582911658056
09-08-2013,18.1061303081698
12-08-2013,18.5649964274539
13-08-2013,18.3361707216133
14-08-2013,17.8804858995315
15-08-2013,17.9210768885181
16-08-2013,18.7532215709384
19-08-2013,18.5440413305777
20-08-2013,18.9340080525877
21-08-2013,18.3848968834494
22-08-2013,18.1859771621673
23-08-2013,17.9873007626851
26-08-2013,18.198379782841
27-08-2013,18.1334865134587
28-08-2013,20.2709012689371
29-08-2013,19.8060943252032
30-08-2013,19.7463163470604
03-09-2013,19.4964352661545
04-09-2013,18.8035763241855
05-09-2013,18.543413235621
06-09-2013,19.1164607257877
09-09-2013,18.9488641911907
10-09-2013,19.1824577246076
11-09-2013,18.6441340496553
12-09-2013,18.1955981448014
13-09-2013,18.1627080990792
16-09-2013,18.1559186176185
17-09-2013,18.0383168557388
18-09-2013,17.7222491944486
19-09-2013,18.6464275414021
20-09-2013,18.9521582847679
23-09-2013,18.5481978531177
24-09-2013,18.5709447198947
25-09-2013,18.64458147
26-09-2013,18.9661564718226
27-09-2013,19.2828284824996
30-09-2013,18.7610514000832
01-10-2013,17.7819516649482
02-10-2013,18.1888401904438
03-10-2013,17.5974977685609
04-10-2013,17.7457197222574
07-10-2013,16.9823805165776
08-10-2013,17.0620917567465
09-10-2013,17.0839750176946
10-10-2013,16.2189641043443
11-10-2013,16.7596096440997
14-10-2013,16.9514452837336
15-10-2013,17.0211350663774
16-10-2013,16.8034911587883
17-10-2013,17.0863802789101
18-10-2013,17.2498843474719
21-10-2013,17.4730707663261
22-10-2013,18.1390211997645
23-10-2013,18.2492219423015
24-10-2013,18.7402782305793
25-10-2013,18.4592573609539
28-10-2013,19.2126746611434
29-10-2013,19.6783098356393
30-10-2013,19.4548540865658
31-10-2013,19.9359377238633
01-11-2013,20.0229101679629
04-11-2013,19.240635497628
05-11-2013,19.0708930640378
06-11-2013,19.0171303820826
07-11-2013,17.5107497372834
08-11-2013,18.0217851736211
11-11-2013,17.4465556538984
12-11-2013,16.7318745039074
13-11-2013,16.7676399067286
14-11-2013,16.7727229146522
15-11-2013,16.8275770886187
18-11-2013,16.7150807234207
19-11-2013,16.9982097598759
20-11-2013,18.9848330094282
21-11-2013,18.9742081043053
22-11-2013,18.9059860099954
25-11-2013,18.9999620248129
26-11-2013,18.8097757562963
27-11-2013,18.2096441741914
29-11-2013,18.1890081434231
02-12-2013,18.0290449699294
03-12-2013,17.9150908798184
04-12-2013,17.9064291392477
05-12-2013,16.7474387372574
06-12-2013,16.6330191209535
09-12-2013,15.5955550638391
10-12-2013,16.3149258901445
11-12-2013,16.5084908355863
12-12-2013,16.4867288183584
13-12-2013,16.1482648811396
16-12-2013,15.9734634655198
17-12-2013,16.1828640012203
18-12-2013,15.7584259719013
19-12-2013,15.3250050715526
20-12-2013,15.861733587473
23-12-2013,15.3250447845541
24-12-2013,15.6116002364896
26-12-2013,15.5587975672013
27-12-2013,15.6465541780575
30-12-2013,15.9850225285449
31-12-2013,15.4843024112604
02-01-2014,15.5905005416621
03-01-2014,15.5234380507634
06-01-2014,16.0190263740117
07-01-2014,15.7136598622137
08-01-2014,16.3777832101219
09-01-2014,16.4254699170439
10-01-2014,16.224477292058
13-01-2014,15.9482069833692
14-01-2014,15.8866027548315
15-01-2014,15.9584696964486
16-01-2014,16.0563003765873
17-01-2014,15.7866312866006
21-01-2014,15.5383680872733
22-01-2014,15.3998772785279
23-01-2014,15.5285343597118
24-01-2014,15.574162156442
27-01-2014,17.44333445
28-01-2014,18.3305894024784
29-01-2014,18.9775675379104
30-01-2014,18.7253246232454
31-01-2014,18.8208987633519
03-02-2014,18.681257780416
04-02-2014,19.8905960980145
05-02-2014,19.7710997764619
06-02-2014,19.5983314662992
07-02-2014,19.9328670659712
10-02-2014,21.3867206563655
11-02-2014,21.1302928337417
12-02-2014,20.991949638171
13-02-2014,20.7255982671305
14-02-2014,21.1014598702006
18-02-2014,20.9844239234651
19-02-2014,22.4908499939123
20-02-2014,21.8097296752095
21-02-2014,21.2735323544179
24-02-2014,20.8652577431971
25-02-2014,20.6789064358646
26-02-2014,20.2053609637824
27-02-2014,21.4078890874896
28-02-2014,21.310402579671
03-03-2014,20.0236731965159
04-03-2014,19.1941436466521
05-03-2014,19.4887198525975
06-03-2014,19.1881147982127
07-03-2014,19.6819397752773
10-03-2014,19.7056401505658
11-03-2014,18.4097353472717
12-03-2014,18.6243075429954
13-03-2014,18.6853953285754
14-03-2014,18.7991024293076
17-03-2014,18.6600301566874
18-03-2014,18.2350024368348
19-03-2014,18.4346204629451
20-03-2014,18.3232854085088
21-03-2014,18.7095744166233
24-03-2014,18.8674797494731
25-03-2014,18.8190998675491
26-03-2014,17.9998703128528
27-03-2014,17.5371080168238
28-03-2014,17.6480087191986
31-03-2014,17.7278618878572
01-04-2014,17.8277660965246
02-04-2014,17.4416596878445
03-04-2014,17.4362756881548
04-04-2014,17.1524099868484
07-04-2014,17.0649802863141
08-04-2014,18.0643285511855
09-04-2014,18.671623542268
10-04-2014,18.8419118112786
11-04-2014,18.7333882761453
14-04-2014,18.9078465827592
15-04-2014,19.0884058511759
16-04-2014,19.4236164901018
17-04-2014,19.5274653103016
21-04-2014,19.1417032965529
22-04-2014,19.2865849054332
23-04-2014,18.7610792352524
24-04-2014,19.0094012964992
25-04-2014,19.0091540052952
28-04-2014,20.0918628244516
29-04-2014,20.2871461338435
30-04-2014,19.9936556870944
01-05-2014,19.7984695899271
02-05-2014,19.7984892866516
05-05-2014,19.7562392144964
06-05-2014,19.6539018664559
07-05-2014,19.8286570071408
08-05-2014,19.3189459848084
09-05-2014,19.333057752769
12-05-2014,19.4551905750025
13-05-2014,20.2974272517358
14-05-2014,20.2216008124305
15-05-2014,19.8805769089305
16-05-2014,19.9826025382591
19-05-2014,19.6433912276052
20-05-2014,19.4411457874866
21-05-2014,19.0015603858488
22-05-2014,19.1813989677474
23-05-2014,18.9207482918881
27-05-2014,18.8933171917861
28-05-2014,18.6696757514401
29-05-2014,18.6208816022647
30-05-2014,18.7327867808995
02-06-2014,18.4434221315611
03-06-2014,18.4050921409196
04-06-2014,18.2329394953924
05-06-2014,17.9368474784138
06-06-2014,18.2187071941733
09-06-2014,18.0516155837774
10-06-2014,19.1142636484837
11-06-2014,18.8375003538669
12-06-2014,18.5011246426498
13-06-2014,18.8319972976719
16-06-2014,19.4040193477513
17-06-2014,18.4990304274697
18-06-2014,17.7837137306505
19-06-2014,17.6195748598785
20-06-2014,17.5776173144632
23-06-2014,17.6210870820508
24-06-2014,17.3937531020933
25-06-2014,17.7042121694911
26-06-2014,17.6317332984429
27-06-2014,17.4451207743902
30-06-2014,17.3037471567317
01-07-2014,16.7137395585402
02-07-2014,16.6525514402674
03-07-2014,16.9879910787763
07-07-2014,17.0162431110101
08-07-2014,18.1835785267877
