Date,TCI,VIX
18-07-2011,27.4771634329503,20.95
19-07-2011,27.8497570117785,19.21
20-07-2011,29.0218148436135,19.09
21-07-2011,28.9152098880179,17.56
22-07-2011,29.3096086406119,17.52
25-07-2011,29.0448452566417,19.35
26-07-2011,28.1108790149597,20.23
27-07-2011,27.8165124681476,22.98
28-07-2011,30.5965928421559,23.74
29-07-2011,29.9184663499762,25.25
01-08-2011,29.5205699773545,23.66
02-08-2011,29.1773573425425,24.79
03-08-2011,29.9015671503676,23.38
04-08-2011,30.2633230454445,31.66
05-08-2011,36.9144664094693,32
08-08-2011,36.3562466598476,48
09-08-2011,41.3557792301224,35.06
10-08-2011,40.1061966170141,42.99
11-08-2011,39.4011913949996,39
12-08-2011,39.8040650652359,36.36
15-08-2011,39.3712202649434,31.87
16-08-2011,40.2980129660268,32.85
17-08-2011,40.1120764987003,31.58
18-08-2011,39.40010059,42.67
19-08-2011,41.30373156,43.05
22-08-2011,41.1688783642696,42.44
23-08-2011,40.6117364881767,36.27
24-08-2011,41.0376227908226,35.9
25-08-2011,40.6300414558231,39.76
26-08-2011,40.1644686522282,35.59
29-08-2011,39.8630530340046,32.28
30-08-2011,40.4645715320629,32.89
31-08-2011,40.0296114788398,31.62
01-09-2011,39.2700612515909,31.82
02-09-2011,39.1525848206998,33.92
06-09-2011,39.6836499851731,37
07-09-2011,40.3180868732456,33.38
08-09-2011,40.3709063601696,34.32
09-09-2011,39.7327287451914,38.52
12-09-2011,39.8365946167285,38.59
13-09-2011,39.2124833775773,36.91
14-09-2011,38.9967069730495,34.6
15-09-2011,38.6611761167968,31.97
16-09-2011,38.1476863990685,30.98
19-09-2011,37.5946403242352,32.73
20-09-2011,37.2236050256401,32.86
21-09-2011,37.0332093756061,37.32
22-09-2011,37.7084525739125,41.35
23-09-2011,40.5323598029858,41.25
26-09-2011,39.9594564330546,39.02
27-09-2011,39.5312099601548,37.71
28-09-2011,40.3418522171085,41.08
29-09-2011,39.3149227121219,38.84
30-09-2011,38.8469875401348,42.96
03-10-2011,38.9172215109646,45.45
04-10-2011,39.6756195030137,40.82
05-10-2011,38.8631847684222,37.81
06-10-2011,38.5829517221462,36.27
07-10-2011,39.6517664534577,36.2
10-10-2011,39.0448378755417,33.02
11-10-2011,39.2440619404745,32.86
12-10-2011,38.5649034651126,31.26
13-10-2011,38.3331405845436,30.7
14-10-2011,37.894147869544,28.24
17-10-2011,37.7268612142149,33.39
18-10-2011,36.400352527943,31.56
19-10-2011,35.9058520972385,34.44
20-10-2011,35.0209571600365,34.78
21-10-2011,34.9111732996148,31.32
24-10-2011,34.8819771090537,29.26
25-10-2011,35.6544973549543,32.22
26-10-2011,35.0767264397177,29.86
27-10-2011,34.5652550980885,25.46
28-10-2011,37.2748511816657,24.53
31-10-2011,36.789423736587,29.96
01-11-2011,36.8524962504393,34.77
02-11-2011,38.3398378955666,32.74
03-11-2011,38.3088675900517,30.5
04-11-2011,37.9855217067192,30.16
07-11-2011,37.3132041402504,29.85
08-11-2011,37.106700595491,27.48
09-11-2011,36.7669168241697,36.16
10-11-2011,36.8378408906656,32.81
11-11-2011,36.7062898225322,30.04
14-11-2011,36.658151249116,31.13
15-11-2011,36.2442387641242,31.22
16-11-2011,36.3279623209214,33.51
17-11-2011,36.1106314593785,34.51
18-11-2011,35.7466464772036,32
21-11-2011,35.0419916692494,32.91
22-11-2011,36.7257775288698,31.97
23-11-2011,36.5572087865452,33.98
25-11-2011,37.4841543076436,34.47
28-11-2011,37.1743944544191,32.13
29-11-2011,38.4812482324768,30.64
30-11-2011,38.3290944045227,27.8
01-12-2011,39.0606606390082,27.41
02-12-2011,38.2877283855873,27.52
05-12-2011,37.991489655841,27.84
06-12-2011,37.8272943837848,28.13
07-12-2011,37.6755296167243,28.67
08-12-2011,37.4702853192418,30.59
09-12-2011,37.7320338779319,26.38
12-12-2011,37.7045661299477,25.67
13-12-2011,37.0411361267277,25.41
14-12-2011,37.1309768926254,26.04
15-12-2011,37.4467872057412,25.11
16-12-2011,37.2000582823927,24.29
19-12-2011,36.4729129061749,24.92
20-12-2011,36.0992985008256,23.22
21-12-2011,36.8720346840991,21.43
22-12-2011,36.6331184781865,21.16
23-12-2011,36.8609379257858,20.73
27-12-2011,36.5891430699794,21.91
28-12-2011,36.2593103692287,23.52
29-12-2011,36.1128901234964,22.65
30-12-2011,35.0891441084447,23.4
03-01-2012,35.0767286089356,22.97
04-01-2012,36.0149667517385,22.22
05-01-2012,35.1469175477665,21.48
06-01-2012,34.9458250569084,20.63
09-01-2012,34.8693070970435,21.07
10-01-2012,34.3004344751685,20.69
11-01-2012,34.5058852231328,21.05
12-01-2012,33.0474047932336,20.47
13-01-2012,33.0476528528956,20.91
17-01-2012,32.1996211240704,22.2
18-01-2012,31.9658404903579,20.89
19-01-2012,31.9053500087595,19.87
20-01-2012,31.4386721934844,18.28
23-01-2012,30.4616202746598,18.67
24-01-2012,30.3870591095806,18.91
25-01-2012,30.2527974093331,18.31
26-01-2012,29.6593507241071,18.57
27-01-2012,29.2163520520976,18.53
30-01-2012,28.430337776955,19.4
31-01-2012,27.8524862216756,19.44
01-02-2012,27.1779140357924,18.55
02-02-2012,27.5237139686188,17.98
03-02-2012,27.6771219949741,17.1
06-02-2012,27.604004161049,17.76
07-02-2012,27.2371741373026,17.65
08-02-2012,26.9966649211971,18.16
09-02-2012,27.1121742292379,18.63
10-02-2012,27.8509557134749,20.79
13-02-2012,28.6849045731442,19.04
14-02-2012,28.647380764074,19.54
15-02-2012,28.9356410527802,21.14
16-02-2012,28.9083024946365,19.22
17-02-2012,28.8561778403811,17.78
21-02-2012,28.6956919906547,18.19
22-02-2012,29.6610790675335,18.19
23-02-2012,28.6280764904317,16.8
24-02-2012,28.782077190389,17.31
27-02-2012,28.655877821118,18.19
28-02-2012,28.4138421322735,17.96
29-02-2012,28.8842263948727,18.43
01-03-2012,27.6576400823242,17.26
02-03-2012,27.641102571604,17.29
05-03-2012,27.4024142666777,18.05
06-03-2012,27.3256077809179,20.87
07-03-2012,27.9864626871928,19.07
08-03-2012,28.0439186907072,17.95
09-03-2012,27.7223392197638,17.11
12-03-2012,27.6089537258137,15.64
13-03-2012,27.0693098990788,14.8
14-03-2012,26.8851227173768,15.31
15-03-2012,26.9712640678124,15.42
16-03-2012,26.8217147871509,14.47
19-03-2012,26.7038211361591,15.04
20-03-2012,26.6603848012228,15.58
21-03-2012,26.5854343445175,15.13
22-03-2012,26.6114321274595,15.57
23-03-2012,26.8357264759844,14.82
26-03-2012,26.9179451257955,14.26
27-03-2012,26.7825088887235,15.59
28-03-2012,26.794181826665,15.47
29-03-2012,27.3209424767498,15.48
30-03-2012,27.9792078585497,15.5
02-04-2012,27.553047806846,15.64
03-04-2012,27.4930362969717,15.66
04-04-2012,27.1229139224408,16.44
05-04-2012,25.3594527265413,16.7
09-04-2012,25.2025276726039,18.81
10-04-2012,25.5221628991693,20.39
11-04-2012,26.1374694681761,20.02
12-04-2012,26.4453301826789,17.2
13-04-2012,26.4380990405094,19.55
16-04-2012,26.4113145706006,19.55
17-04-2012,26.2703139841845,18.46
18-04-2012,26.1971408209859,18.64
19-04-2012,25.9708395151826,18.36
20-04-2012,25.7410401404037,17.44
23-04-2012,25.4076030051754,18.97
24-04-2012,25.5691740239375,18.1
25-04-2012,25.4241040040161,16.82
26-04-2012,25.0216251678407,16.24
27-04-2012,24.6066811530829,16.32
30-04-2012,24.5177687509753,17.15
01-05-2012,24.2807659019956,16.6
02-05-2012,23.4636289029285,16.88
03-05-2012,23.0330883076879,17.56
04-05-2012,23.6045604719727,19.16
07-05-2012,24.6325565337801,18.94
08-05-2012,24.9054395672219,19.05
09-05-2012,25.2175440511004,20.08
10-05-2012,24.6499072921016,18.83
11-05-2012,24.1495597562617,19.89
14-05-2012,23.9040226505793,21.87
15-05-2012,24.6549405744981,21.97
16-05-2012,25.0791214614455,22.27
17-05-2012,26.0170818381529,24.49
18-05-2012,26.0133733055392,25.1
21-05-2012,26.8069659551033,22.01
22-05-2012,27.5058938177939,22.48
23-05-2012,27.2918845839411,22.33
24-05-2012,27.4866909029395,21.54
25-05-2012,27.3024052066415,21.76
29-05-2012,26.979334955892,21.03
30-05-2012,27.127161417058,24.14
31-05-2012,26.7817967403865,24.06
01-06-2012,26.4141766332922,26.66
04-06-2012,28.6400770225402,26.12
05-06-2012,28.4714834226475,24.68
06-06-2012,28.1601245632441,22.16
07-06-2012,27.2148806156657,21.72
08-06-2012,27.0433117021392,21.23
11-06-2012,26.9495487028147,23.56
12-06-2012,26.8958906820532,22.09
13-06-2012,26.5483194371735,24.27
14-06-2012,26.1573730897614,21.68
15-06-2012,25.8145604309491,21.11
18-06-2012,26.1942430184987,18.32
19-06-2012,26.0204620712515,18.38
20-06-2012,26.9778125269408,17.24
21-06-2012,26.6377636602953,20.08
22-06-2012,27.8568231642839,18.11
25-06-2012,28.0683210131775,20.38
26-06-2012,28.9113031989062,19.72
27-06-2012,28.0638890142716,19.45
28-06-2012,27.8637970975544,19.71
29-06-2012,27.7381338556036,17.08
02-07-2012,32.494290302372,16.8
03-07-2012,31.6303408267339,16.66
05-07-2012,31.3088293152406,17.5
06-07-2012,31.210966283321,17.1
09-07-2012,31.0774095000769,17.98
10-07-2012,31.0594452293116,18.72
11-07-2012,31.0974083029673,17.95
12-07-2012,30.7668207503289,18.33
13-07-2012,30.4212194897442,16.74
16-07-2012,29.8448121242887,17.11
17-07-2012,29.7413058879951,16.48
18-07-2012,29.601492096627,16.16
19-07-2012,29.5168695899454,15.45
20-07-2012,28.6230773296133,16.27
23-07-2012,28.5716174459638,18.62
24-07-2012,30.7051689301984,20.47
25-07-2012,30.7320192096903,19.34
26-07-2012,30.3975646907821,17.53
27-07-2012,30.5850394837979,16.7
30-07-2012,30.4928850448686,18.03
31-07-2012,29.6361691249557,18.93
01-08-2012,29.347187077902,18.96
02-08-2012,29.3682641197531,17.57
03-08-2012,28.7115530859506,15.64
06-08-2012,28.4179355015383,15.95
07-08-2012,28.1310310141215,15.99
08-08-2012,28.3568854223443,15.32
09-08-2012,27.8749427019096,15.28
10-08-2012,27.8414666656146,14.74
13-08-2012,27.3805264258782,13.7
14-08-2012,27.0730846845993,14.85
15-08-2012,26.7273543249352,14.63
16-08-2012,26.6226820849938,14.29
17-08-2012,26.4609192163559,13.45
20-08-2012,26.4563100306684,14.02
21-08-2012,25.9809985883358,15.02
22-08-2012,25.7313203318642,15.11
23-08-2012,25.8507015597247,15.96
24-08-2012,25.9581810605044,15.18
27-08-2012,25.6418129592936,16.35
28-08-2012,25.5478330423542,16.49
29-08-2012,25.093323588092,17.06
30-08-2012,25.1311022918319,17.83
31-08-2012,25.5904439901403,17.47
04-09-2012,26.4334901608957,17.98
05-09-2012,25.5515403810269,17.74
06-09-2012,25.3982476480481,15.6
07-09-2012,24.1000876536408,14.38
10-09-2012,24.3371698928683,16.28
11-09-2012,23.7055263969135,16.41
12-09-2012,24.0685107538798,15.8
13-09-2012,23.8630232066624,14.05
14-09-2012,23.2525541787882,14.51
17-09-2012,24.2963309857936,14.59
18-09-2012,23.6524464909092,14.18
19-09-2012,23.514066652966,13.88
20-09-2012,22.7694299427577,14.07
21-09-2012,22.8603149557272,13.98
24-09-2012,22.1470948596989,14.15
25-09-2012,21.453866422351,15.43
26-09-2012,21.9533134418395,16.81
27-09-2012,23.8117621621246,14.84
28-09-2012,24.3362993851062,15.73
01-10-2012,24.0347157236953,16.32
02-10-2012,23.7200828721668,15.71
03-10-2012,23.4085144971642,15.43
04-10-2012,22.9369278004112,14.55
05-10-2012,23.2906234210325,14.33
08-10-2012,22.7660258817344,15.11
09-10-2012,22.7436457380014,16.37
10-10-2012,22.1910687289087,16.29
11-10-2012,22.4809838259909,15.59
12-10-2012,22.6498794873773,16.14
15-10-2012,23.290524070476,15.27
16-10-2012,22.3116172197768,15.22
17-10-2012,22.189605234765,15.07
18-10-2012,22.8912578113244,15.03
19-10-2012,22.7867479973365,17.06
22-10-2012,24.3022531592514,16.62
23-10-2012,23.2822734590974,18.83
24-10-2012,23.4567755141878,18.33
25-10-2012,23.2616971074631,18.12
26-10-2012,22.8691219375525,17.81
31-10-2012,22.5283477974872,18.6
01-11-2012,21.0521566809748,16.69
02-11-2012,21.3596763024733,17.59
05-11-2012,21.6583741290328,18.42
06-11-2012,21.375860504244,17.58
07-11-2012,22.3813408212741,19.08
08-11-2012,23.4698734392498,18.49
09-11-2012,23.1794659127594,18.61
12-11-2012,22.8766735094419,16.68
13-11-2012,22.8297344666094,16.65
14-11-2012,23.0078971412732,17.92
15-11-2012,23.0781080941315,17.99
16-11-2012,22.9895474892622,16.41
19-11-2012,22.2133632824695,15.24
20-11-2012,23.1182526351413,15.08
21-11-2012,23.1576277939266,15.31
23-11-2012,22.9529768974928,15.14
26-11-2012,23.6324122379285,15.5
27-11-2012,22.9269713721045,15.92
28-11-2012,22.3571543107133,15.51
29-11-2012,22.1000390519389,15.06
30-11-2012,22.1400483484268,15.87
03-12-2012,21.8835664803621,16.64
04-12-2012,21.6770166901027,17.12
05-12-2012,21.3384741098173,16.46
06-12-2012,21.3900704195356,16.58
07-12-2012,21.1232982845994,15.9
10-12-2012,21.093351490786,16.05
11-12-2012,21.4171552113011,15.57
12-12-2012,20.8783691043217,15.95
13-12-2012,19.7264950275213,16.56
14-12-2012,19.1064197457831,17
17-12-2012,19.0205945680669,16.34
18-12-2012,18.9605054645637,15.57
19-12-2012,18.7508814540551,17.36
20-12-2012,20.6248762751052,17.67
21-12-2012,20.3968826329244,17.84
24-12-2012,21.289333790615,17.84
26-12-2012,21.188817448972,19.48
27-12-2012,20.8957261689908,19.47
28-12-2012,20.6759020112348,22.72
31-12-2012,20.4070243205148,18.02
02-01-2013,20.6389538277902,14.68
03-01-2013,24.0777511827892,14.56
04-01-2013,22.352823659099,13.83
07-01-2013,22.6789279221589,13.79
08-01-2013,22.2418102910682,13.62
09-01-2013,21.8989814856139,13.81
10-01-2013,22.3407706804184,13.49
11-01-2013,22.1832320692652,13.36
14-01-2013,22.1604835049897,13.52
15-01-2013,21.8465296541316,13.55
16-01-2013,21.7587106698085,13.42
17-01-2013,21.5942218789864,13.57
18-01-2013,21.4178535382498,12.46
22-01-2013,21.1407087548969,12.43
23-01-2013,20.5444428753592,12.46
24-01-2013,20.3989932965234,12.69
25-01-2013,20.4240617594595,12.89
28-01-2013,20.3458403240036,13.57
29-01-2013,20.5927775798282,13.31
30-01-2013,20.7850335816649,14.32
31-01-2013,21.0356568391372,14.28
01-02-2013,20.277629647278,12.9
04-02-2013,19.69872068,14.67
05-02-2013,19.7133208152991,13.72
06-02-2013,19.5755628135984,13.41
07-02-2013,19.1683066694652,13.5
08-02-2013,18.7328266039874,13.02
11-02-2013,18.7158038086935,12.94
12-02-2013,19.1027528154634,12.64
13-02-2013,19.0080417929513,12.98
14-02-2013,18.7652777944524,12.66
15-02-2013,17.9047635236545,12.46
19-02-2013,18.0697088652266,12.31
20-02-2013,18.8560810287677,14.68
21-02-2013,19.5533566232628,15.22
22-02-2013,20.746705854581,14.17
25-02-2013,19.9589478229251,18.99
26-02-2013,20.1871264275412,16.87
27-02-2013,19.9294297442258,14.73
28-02-2013,19.2513447858889,15.51
01-03-2013,19.0416780204642,15.36
04-03-2013,18.8959739619361,14.01
05-03-2013,18.6565834942568,13.48
06-03-2013,19.4108199203463,13.53
07-03-2013,17.8026880129702,13.06
08-03-2013,17.648094908611,12.59
11-03-2013,17.5053584667883,11.56
12-03-2013,17.3355256087975,12.27
13-03-2013,16.9463838839881,11.83
14-03-2013,15.7904177628833,11.3
15-03-2013,15.7550308287266,11.3
18-03-2013,15.5505587110509,13.36
19-03-2013,15.9936113320016,14.39
20-03-2013,16.270741583943,12.67
21-03-2013,16.499124776235,13.99
22-03-2013,16.4643266469287,13.57
25-03-2013,15.860922925548,13.74
26-03-2013,15.6196786333633,12.77
27-03-2013,15.5850703382029,13.15
28-03-2013,15.6616197272358,12.7
01-04-2013,15.6018360888767,13.58
02-04-2013,15.5491631126201,12.78
03-04-2013,15.932475715491,14.21
04-04-2013,16.9034232457859,13.89
05-04-2013,16.7971199201947,13.92
08-04-2013,16.6229031405319,13.19
09-04-2013,16.9665447257403,12.84
10-04-2013,17.2444123288677,12.36
11-04-2013,17.6693451014118,12.24
12-04-2013,17.5412304719672,12.06
15-04-2013,17.9262255825426,17.27
16-04-2013,22.1063552736468,13.96
17-04-2013,21.3762390242518,16.51
18-04-2013,22.0247692425442,17.56
19-04-2013,21.703643741532,14.97
22-04-2013,21.8115361064673,14.39
23-04-2013,21.9092941488459,13.48
24-04-2013,21.8545542368858,13.61
25-04-2013,22.6766050804364,13.62
26-04-2013,21.7625336773516,13.61
29-04-2013,21.4011070127969,13.71
30-04-2013,22.0396350639149,13.52
01-05-2013,21.900916734137,14.49
02-05-2013,22.7076282740012,13.59
03-05-2013,23.2692723672584,12.85
06-05-2013,22.8634954016105,12.66
07-05-2013,22.6714236291038,12.83
08-05-2013,22.5238496728189,12.66
09-05-2013,22.3245148247565,13.13
10-05-2013,21.9643271163989,12.59
13-05-2013,21.6156757620531,12.55
14-05-2013,21.1328262247466,12.77
15-05-2013,20.7132181404453,12.81
16-05-2013,21.0808807013842,13.07
17-05-2013,21.5814219865754,12.45
20-05-2013,22.1036118720292,13.02
21-05-2013,21.5178471019093,13.37
22-05-2013,22.003345918518,13.82
23-05-2013,22.0826578705796,14.07
24-05-2013,21.7751397460771,13.99
28-05-2013,20.0629615119515,14.48
29-05-2013,19.8461963411757,14.83
30-05-2013,19.4696491173228,14.53
31-05-2013,18.9158560440606,16.3
03-06-2013,18.8023915688336,16.28
04-06-2013,18.4157024954375,16.27
05-06-2013,18.2995084928905,17.5
06-06-2013,17.9242684180199,16.63
07-06-2013,17.871556570099,15.14
10-06-2013,18.0882926455249,15.44
11-06-2013,17.3519935461091,17.07
12-06-2013,18.2371719389415,18.59
13-06-2013,18.0559563358129,16.41
14-06-2013,17.625978727676,17.15
17-06-2013,17.3168281863285,16.8
18-06-2013,17.2154131815238,16.61
19-06-2013,16.8347817718318,16.64
20-06-2013,17.0582142455716,20.49
21-06-2013,20.9671628467525,18.9
24-06-2013,20.5459232504103,20.11
25-06-2013,20.7781109437077,18.47
26-06-2013,20.6102414120236,17.21
27-06-2013,22.1373983530919,16.86
28-06-2013,22.0250125825865,16.86
01-07-2013,21.91863038,16.37
02-07-2013,22.3217590640211,16.44
03-07-2013,21.9721143373299,16.2
05-07-2013,21.7392978712029,14.89
08-07-2013,21.5854978166694,14.78
09-07-2013,21.5178177529424,14.35
10-07-2013,21.3950805656206,14.21
11-07-2013,21.3421947938267,14.01
12-07-2013,21.5999916646126,13.84
15-07-2013,21.3143203925374,13.79
16-07-2013,20.3143614150924,14.42
17-07-2013,20.2338938079422,13.78
18-07-2013,20.1470147253617,13.77
19-07-2013,19.9977065855032,12.54
22-07-2013,19.9101359763224,12.29
23-07-2013,20.0694079884262,12.66
24-07-2013,19.9343281656595,13.18
25-07-2013,20.059876625967,12.97
26-07-2013,19.7863402878536,12.72
29-07-2013,19.6724258736026,13.39
30-07-2013,19.2339012068541,13.39
31-07-2013,18.6065048280568,13.45
01-08-2013,18.3087082392036,12.94
02-08-2013,17.5919732175726,11.98
05-08-2013,17.3853281170245,11.84
06-08-2013,17.255549726816,12.72
07-08-2013,17.4813314430836,12.98
08-08-2013,18.5582911658056,12.73
09-08-2013,18.1061303081698,13.41
12-08-2013,18.5649964274539,12.81
13-08-2013,18.3361707216133,12.31
14-08-2013,17.8804858995315,13.04
15-08-2013,17.9210768885181,14.73
16-08-2013,18.7532215709384,14.37
19-08-2013,18.5440413305777,15.1
20-08-2013,18.9340080525877,14.91
21-08-2013,18.3848968834494,15.94
22-08-2013,18.1859771621673,14.76
23-08-2013,17.9873007626851,13.98
26-08-2013,18.198379782841,14.99
27-08-2013,18.1334865134587,16.77
28-08-2013,20.2709012689371,16.49
29-08-2013,19.8060943252032,16.81
30-08-2013,19.7463163470604,17.01
03-09-2013,19.4964352661545,16.61
04-09-2013,18.8035763241855,15.88
05-09-2013,18.543413235621,15.77
06-09-2013,19.1164607257877,15.85
09-09-2013,18.9488641911907,15.63
10-09-2013,19.1824577246076,14.53
11-09-2013,18.6441340496553,13.82
12-09-2013,18.1955981448014,14.29
13-09-2013,18.1627080990792,14.16
16-09-2013,18.1559186176185,14.38
17-09-2013,18.0383168557388,14.53
18-09-2013,17.7222491944486,13.59
19-09-2013,18.6464275414021,13.16
20-09-2013,18.9521582847679,13.12
23-09-2013,18.5481978531177,14.31
24-09-2013,18.5709447198947,14.08
25-09-2013,18.64458147,14.01
26-09-2013,18.9661564718226,14.06
27-09-2013,19.2828284824996,15.46
30-09-2013,18.7610514000832,16.6
01-10-2013,17.7819516649482,15.54
02-10-2013,18.1888401904438,16.6
03-10-2013,17.5974977685609,17.67
04-10-2013,17.7457197222574,16.74
07-10-2013,16.9823805165776,19.41
08-10-2013,17.0620917567465,20.34
09-10-2013,17.0839750176946,19.6
10-10-2013,16.2189641043443,16.48
11-10-2013,16.7596096440997,15.72
14-10-2013,16.9514452837336,16.07
15-10-2013,17.0211350663774,18.66
16-10-2013,16.8034911587883,14.71
17-10-2013,17.0863802789101,13.48
18-10-2013,17.2498843474719,13.04
21-10-2013,17.4730707663261,13.16
22-10-2013,18.1390211997645,13.33
23-10-2013,18.2492219423015,13.42
24-10-2013,18.7402782305793,13.2
25-10-2013,18.4592573609539,13.09
28-10-2013,19.2126746611434,13.31
29-10-2013,19.6783098356393,13.41
30-10-2013,19.4548540865658,13.65
31-10-2013,19.9359377238633,13.75
01-11-2013,20.0229101679629,13.28
04-11-2013,19.240635497628,12.93
05-11-2013,19.0708930640378,13.27
06-11-2013,19.0171303820826,12.67
07-11-2013,17.5107497372834,13.91
08-11-2013,18.0217851736211,12.9
11-11-2013,17.4465556538984,12.53
12-11-2013,16.7318745039074,12.82
13-11-2013,16.7676399067286,12.52
14-11-2013,16.7727229146522,12.37
15-11-2013,16.8275770886187,12.19
18-11-2013,16.7150807234207,13.1
19-11-2013,16.9982097598759,13.39
20-11-2013,18.9848330094282,13.4
21-11-2013,18.9742081043053,12.66
22-11-2013,18.9059860099954,12.26
25-11-2013,18.9999620248129,12.79
26-11-2013,18.8097757562963,12.81
27-11-2013,18.2096441741914,12.98
29-11-2013,18.1890081434231,13.7
02-12-2013,18.0290449699294,14.23
03-12-2013,17.9150908798184,14.55
04-12-2013,17.9064291392477,14.7
05-12-2013,16.7474387372574,15.08
06-12-2013,16.6330191209535,13.79
09-12-2013,15.5955550638391,13.49
10-12-2013,16.3149258901445,13.91
11-12-2013,16.5084908355863,15.42
12-12-2013,16.4867288183584,15.54
13-12-2013,16.1482648811396,15.76
16-12-2013,15.9734634655198,16.03
17-12-2013,16.1828640012203,16.21
18-12-2013,15.7584259719013,13.8
19-12-2013,15.3250050715526,14.15
20-12-2013,15.861733587473,13.79
23-12-2013,15.3250447845541,13.04
24-12-2013,15.6116002364896,12.48
26-12-2013,15.5587975672013,12.33
27-12-2013,15.6465541780575,12.46
30-12-2013,15.9850225285449,13.56
31-12-2013,15.4843024112604,13.72
02-01-2014,15.5905005416621,14.23
03-01-2014,15.5234380507634,13.76
06-01-2014,16.0190263740117,13.55
07-01-2014,15.7136598622137,12.92
08-01-2014,16.3777832101219,12.87
09-01-2014,16.4254699170439,12.89
10-01-2014,16.224477292058,12.14
13-01-2014,15.9482069833692,13.28
14-01-2014,15.8866027548315,12.28
15-01-2014,15.9584696964486,12.28
16-01-2014,16.0563003765873,12.53
17-01-2014,15.7866312866006,12.44
21-01-2014,15.5383680872733,12.87
22-01-2014,15.3998772785279,12.84
23-01-2014,15.5285343597118,13.77
24-01-2014,15.574162156442,18.14
27-01-2014,17.44333445,17.42
28-01-2014,18.3305894024784,15.8
29-01-2014,18.9775675379104,17.35
30-01-2014,18.7253246232454,17.29
31-01-2014,18.8208987633519,18.41
03-02-2014,18.681257780416,21.44
04-02-2014,19.8905960980145,19.11
05-02-2014,19.7710997764619,19.95
06-02-2014,19.5983314662992,17.23
07-02-2014,19.9328670659712,15.29
10-02-2014,21.3867206563655,15.26
11-02-2014,21.1302928337417,14.51
12-02-2014,20.991949638171,14.3
13-02-2014,20.7255982671305,14.14
14-02-2014,21.1014598702006,13.57
18-02-2014,20.9844239234651,13.87
19-02-2014,22.4908499939123,15.5
20-02-2014,21.8097296752095,14.79
21-02-2014,21.2735323544179,14.68
24-02-2014,20.8652577431971,14.23
25-02-2014,20.6789064358646,13.67
26-02-2014,20.2053609637824,14.35
27-02-2014,21.4078890874896,14.04
28-02-2014,21.310402579671,14
03-03-2014,20.0236731965159,16
04-03-2014,19.1941436466521,14.1
05-03-2014,19.4887198525975,13.89
06-03-2014,19.1881147982127,14.21
07-03-2014,19.6819397752773,14.11
10-03-2014,19.7056401505658,14.2
11-03-2014,18.4097353472717,14.8
12-03-2014,18.6243075429954,14.47
13-03-2014,18.6853953285754,16.22
14-03-2014,18.7991024293076,17.82
17-03-2014,18.6600301566874,15.64
18-03-2014,18.2350024368348,14.52
19-03-2014,18.4346204629451,15.12
20-03-2014,18.3232854085088,14.52
21-03-2014,18.7095744166233,15
24-03-2014,18.8674797494731,15.09
25-03-2014,18.8190998675491,14.02
26-03-2014,17.9998703128528,14.93
27-03-2014,17.5371080168238,14.62
28-03-2014,17.6480087191986,14.41
31-03-2014,17.7278618878572,13.88
01-04-2014,17.8277660965246,13.1
02-04-2014,17.4416596878445,13.09
03-04-2014,17.4362756881548,13.37
04-04-2014,17.1524099868484,13.96
07-04-2014,17.0649802863141,15.57
08-04-2014,18.0643285511855,14.89
09-04-2014,18.671623542268,13.82
10-04-2014,18.8419118112786,15.89
11-04-2014,18.7333882761453,17.03
14-04-2014,18.9078465827592,16.11
15-04-2014,19.0884058511759,15.61
16-04-2014,19.4236164901018,14.18
17-04-2014,19.5274653103016,13.36
21-04-2014,19.1417032965529,13.25
22-04-2014,19.2865849054332,13.19
23-04-2014,18.7610792352524,13.27
24-04-2014,19.0094012964992,13.32
25-04-2014,19.0091540052952,14.06
28-04-2014,20.0918628244516,13.97
29-04-2014,20.2871461338435,13.71
30-04-2014,19.9936556870944,13.41
01-05-2014,19.7984695899271,13.25
02-05-2014,19.7984892866516,12.91
05-05-2014,19.7562392144964,13.29
06-05-2014,19.6539018664559,13.8
07-05-2014,19.8286570071408,13.4
08-05-2014,19.3189459848084,13.43
09-05-2014,19.333057752769,12.92
12-05-2014,19.4551905750025,12.23
13-05-2014,20.2974272517358,12.13
14-05-2014,20.2216008124305,12.17
15-05-2014,19.8805769089305,13.17
16-05-2014,19.9826025382591,12.44
19-05-2014,19.6433912276052,12.42
20-05-2014,19.4411457874866,12.96
21-05-2014,19.0015603858488,11.91
22-05-2014,19.1813989677474,12.03
23-05-2014,18.9207482918881,11.36
27-05-2014,18.8933171917861,11.51
28-05-2014,18.6696757514401,11.68
29-05-2014,18.6208816022647,11.57
30-05-2014,18.7327867808995,11.4
02-06-2014,18.4434221315611,11.58
03-06-2014,18.4050921409196,11.87
04-06-2014,18.2329394953924,12.08
05-06-2014,17.9368474784138,11.68
06-06-2014,18.2187071941733,10.73
09-06-2014,18.0516155837774,11.15
10-06-2014,19.1142636484837,10.99
11-06-2014,18.8375003538669,11.6
12-06-2014,18.5011246426498,12.56
13-06-2014,18.8319972976719,12.18
16-06-2014,19.4040193477513,12.65
17-06-2014,18.4990304274697,12.06
18-06-2014,17.7837137306505,10.61
19-06-2014,17.6195748598785,10.62
20-06-2014,17.5776173144632,10.85
23-06-2014,17.6210870820508,10.98
24-06-2014,17.3937531020933,12.13
25-06-2014,17.7042121694911,11.59
