Date,TCI,OVX
24-09-2013,18.5709447198947,22.5
25-09-2013,18.64458147,22.32
26-09-2013,18.9661564718226,21.77
27-09-2013,19.2828284824996,21.84
30-09-2013,18.7610514000832,22.98
01-10-2013,17.7819516649482,22.57
02-10-2013,18.1888401904438,21.52
03-10-2013,17.5974977685609,21.62
04-10-2013,17.7457197222574,21.49
07-10-2013,16.9823805165776,22.01
08-10-2013,17.0620917567465,21.95
09-10-2013,17.0839750176946,23.24
10-10-2013,16.2189641043443,21.39
11-10-2013,16.7596096440997,21.55
14-10-2013,16.9514452837336,22.52
15-10-2013,17.0211350663774,23.52
16-10-2013,16.8034911587883,21.73
17-10-2013,17.0863802789101,21.22
18-10-2013,17.2498843474719,20.12
21-10-2013,17.4730707663261,20.91
22-10-2013,18.1390211997645,21.62
23-10-2013,18.2492219423015,23.28
24-10-2013,18.7402782305793,21.88
25-10-2013,18.4592573609539,20.28
28-10-2013,19.2126746611434,20.57
29-10-2013,19.6783098356393,20.64
30-10-2013,19.4548540865658,20.95
31-10-2013,19.9359377238633,20.59
01-11-2013,20.0229101679629,21.29
04-11-2013,19.240635497628,21.74
05-11-2013,19.0708930640378,22.18
06-11-2013,19.0171303820826,20.98
07-11-2013,17.5107497372834,20.79
08-11-2013,18.0217851736211,19.7
11-11-2013,17.4465556538984,19.69
12-11-2013,16.7318745039074,20.32
13-11-2013,16.7676399067286,19.63
14-11-2013,16.7727229146522,19.92
15-11-2013,16.8275770886187,19.39
18-11-2013,16.7150807234207,19.71
19-11-2013,16.9982097598759,19.83
20-11-2013,18.9848330094282,19.87
21-11-2013,18.9742081043053,18.69
22-11-2013,18.9059860099954,18.1
25-11-2013,18.9999620248129,19.23
26-11-2013,18.8097757562963,18.64
27-11-2013,18.2096441741914,19.62
29-11-2013,18.1890081434231,20
02-12-2013,18.0290449699294,20.28
03-12-2013,17.9150908798184,19.49
04-12-2013,17.9064291392477,19.06
05-12-2013,16.7474387372574,18.59
06-12-2013,16.6330191209535,17.95
09-12-2013,15.5955550638391,18.1
10-12-2013,16.3149258901445,17.95
11-12-2013,16.5084908355863,17.98
12-12-2013,16.4867288183584,18.19
13-12-2013,16.1482648811396,18.42
16-12-2013,15.9734634655198,17.49
17-12-2013,16.1828640012203,17.7
18-12-2013,15.7584259719013,17.26
19-12-2013,15.3250050715526,16.7
20-12-2013,15.861733587473,15.86
23-12-2013,15.3250447845541,15.42
24-12-2013,15.6116002364896,15.26
26-12-2013,15.5587975672013,15.2
27-12-2013,15.6465541780575,15.74
30-12-2013,15.9850225285449,16.53
31-12-2013,15.4843024112604,17.76
02-01-2014,15.5905005416621,20.24
03-01-2014,15.5234380507634,20.6
06-01-2014,16.0190263740117,20.7
07-01-2014,15.7136598622137,19.67
08-01-2014,16.3777832101219,20.17
09-01-2014,16.4254699170439,19.51
10-01-2014,16.224477292058,19.47
13-01-2014,15.9482069833692,19.75
14-01-2014,15.8866027548315,19.81
15-01-2014,15.9584696964486,18.7
16-01-2014,16.0563003765873,17.91
17-01-2014,15.7866312866006,17.12
21-01-2014,15.5383680872733,18.26
22-01-2014,15.3998772785279,18.17
23-01-2014,15.5285343597118,18.79
24-01-2014,15.574162156442,19.46
27-01-2014,17.44333445,20.89
28-01-2014,18.3305894024784,20.83
29-01-2014,18.9775675379104,20.81
30-01-2014,18.7253246232454,19.76
31-01-2014,18.8208987633519,20.35
03-02-2014,18.681257780416,21.65
04-02-2014,19.8905960980145,21.47
05-02-2014,19.7710997764619,20.65
06-02-2014,19.5983314662992,19.65
07-02-2014,19.9328670659712,19.03
10-02-2014,21.3867206563655,19.18
11-02-2014,21.1302928337417,19.05
12-02-2014,20.991949638171,19.23
13-02-2014,20.7255982671305,19
14-02-2014,21.1014598702006,17.95
18-02-2014,20.9844239234651,18.43
19-02-2014,22.4908499939123,18.35
20-02-2014,21.8097296752095,17.59
21-02-2014,21.2735323544179,17.9
24-02-2014,20.8652577431971,18.16
25-02-2014,20.6789064358646,18.47
26-02-2014,20.2053609637824,18.48
27-02-2014,21.4078890874896,18.81
28-02-2014,21.310402579671,18.71
03-03-2014,20.0236731965159,20.9
04-03-2014,19.1941436466521,19.88
05-03-2014,19.4887198525975,20.29
06-03-2014,19.1881147982127,19.96
07-03-2014,19.6819397752773,20.01
10-03-2014,19.7056401505658,20.33
11-03-2014,18.4097353472717,20.67
12-03-2014,18.6243075429954,20.9
13-03-2014,18.6853953285754,20.83
14-03-2014,18.7991024293076,21.7
17-03-2014,18.6600301566874,20.34
18-03-2014,18.2350024368348,20.25
19-03-2014,18.4346204629451,19.88
20-03-2014,18.3232854085088,19.69
21-03-2014,18.7095744166233,19.46
24-03-2014,18.8674797494731,19.52
25-03-2014,18.8190998675491,19.19
26-03-2014,17.9998703128528,19.17
27-03-2014,17.5371080168238,19.28
28-03-2014,17.6480087191986,19.15
31-03-2014,17.7278618878572,19.26
01-04-2014,17.8277660965246,19.61
02-04-2014,17.4416596878445,19.79
03-04-2014,17.4362756881548,18.45
04-04-2014,17.1524099868484,18.28
07-04-2014,17.0649802863141,18.64
08-04-2014,18.0643285511855,18.89
09-04-2014,18.671623542268,18.55
10-04-2014,18.8419118112786,18.72
11-04-2014,18.7333882761453,18.39
14-04-2014,18.9078465827592,18.71
15-04-2014,19.0884058511759,18.71
16-04-2014,19.4236164901018,18.9
17-04-2014,19.5274653103016,18.93
21-04-2014,19.1417032965529,18.28
22-04-2014,19.2865849054332,18.81
23-04-2014,18.7610792352524,18.46
24-04-2014,19.0094012964992,18.36
25-04-2014,19.0091540052952,18.88
28-04-2014,20.0918628244516,19.14
29-04-2014,20.2871461338435,19.19
30-04-2014,19.9936556870944,19.37
01-05-2014,19.7984695899271,18.44
02-05-2014,19.7984892866516,17.8
05-05-2014,19.7562392144964,18.55
06-05-2014,19.6539018664559,17.96
07-05-2014,19.8286570071408,17.71
08-05-2014,19.3189459848084,17.49
09-05-2014,19.333057752769,17
12-05-2014,19.4551905750025,16.65
13-05-2014,20.2974272517358,16.86
14-05-2014,20.2216008124305,16.72
15-05-2014,19.8805769089305,15.94
16-05-2014,19.9826025382591,15.42
19-05-2014,19.6433912276052,15.9
20-05-2014,19.4411457874866,16.2
21-05-2014,19.0015603858488,16.38
22-05-2014,19.1813989677474,16.05
23-05-2014,18.9207482918881,15.89
27-05-2014,18.8933171917861,16.1
28-05-2014,18.6696757514401,16.02
29-05-2014,18.6208816022647,15.55
30-05-2014,18.7327867808995,15.61
02-06-2014,18.4434221315611,15.52
03-06-2014,18.4050921409196,15.53
04-06-2014,18.2329394953924,15.41
05-06-2014,17.9368474784138,15.14
06-06-2014,18.2187071941733,14.5
09-06-2014,18.0516155837774,14.67
10-06-2014,19.1142636484837,14.74
11-06-2014,18.8375003538669,14.67
12-06-2014,18.5011246426498,19.17
13-06-2014,18.8319972976719,19.47
16-06-2014,19.4040193477513,19.52
17-06-2014,18.4990304274697,17.4
18-06-2014,17.7837137306505,17.28
19-06-2014,17.6195748598785,18.05
20-06-2014,17.5776173144632,18.84
23-06-2014,17.6210870820508,18.05
24-06-2014,17.3937531020933,17.93
25-06-2014,17.7042121694911,17.7
26-06-2014,17.6317332984429,16.97
27-06-2014,17.4451207743902,16.44
30-06-2014,17.3037471567317,16.52
01-07-2014,16.7137395585402,16.24
02-07-2014,16.6525514402674,15.87
03-07-2014,16.9879910787763,15.59
07-07-2014,17.0162431110101,16.36
08-07-2014,18.1835785267877,16.31
09-07-2014,19.521138187551,16.36
10-07-2014,18.9374744660388,16.46
11-07-2014,19.22878863,17.26
14-07-2014,19.2368501477706,18.1
15-07-2014,19.1708888497302,17.96
16-07-2014,18.4247045344529,16.88
17-07-2014,18.1491669775276,17.87
18-07-2014,18.2790343217328,17.39
21-07-2014,18.6648954356385,16.97
22-07-2014,18.4414049576683,17.1
23-07-2014,18.65748115,16.73
24-07-2014,18.4302245519132,15.95
25-07-2014,18.5471249967139,16.67
28-07-2014,18.3237589107201,16.37
29-07-2014,18.0074956832959,16.79
30-07-2014,18.206500847657,17.11
31-07-2014,18.3884058812509,18.78
01-08-2014,20.871896266717,19.39
04-08-2014,21.1482890835357,18.92
05-08-2014,21.0885591329319,19.1
06-08-2014,20.1038593867027,18.81
07-08-2014,20.136363495323,18.85
08-08-2014,19.9756152033582,18.88
11-08-2014,19.8115658495696,17.54
12-08-2014,21.5030259299857,17.55
13-08-2014,21.6242096026993,17.19
14-08-2014,21.9889560718037,17.86
15-08-2014,21.8094543629154,18.59
18-08-2014,22.0217712630182,19.52
19-08-2014,22.1586807347011,19.38
20-08-2014,22.1794942660786,17.96
21-08-2014,21.5844336778239,17.25
22-08-2014,21.0581741613546,16.51
25-08-2014,20.987043292258,16.92
26-08-2014,21.0473262335175,16.68
27-08-2014,20.5459769504001,16.47
28-08-2014,20.3756355406314,16.52
29-08-2014,20.7209053608714,16.68
02-09-2014,21.3028221838868,18.34
03-09-2014,21.6162906758814,18.49
04-09-2014,21.3059051357967,18.95
05-09-2014,20.8513048464951,18.52
08-09-2014,20.7274552062994,20.43
09-09-2014,20.2411947982016,19.68
10-09-2014,22.0433872658075,20.49
11-09-2014,21.7313884302497,20.63
12-09-2014,21.4782236845138,19.53
15-09-2014,21.5613485350765,20.17
16-09-2014,23.7710004122464,18.93
17-09-2014,23.8694752288771,19.18
18-09-2014,23.7042852922627,18.98
19-09-2014,23.4443139237001,18.56
22-09-2014,23.4501425367398,19.98
23-09-2014,23.9199750558121,20.73
24-09-2014,23.4176429229274,19.8
25-09-2014,23.2276953778584,20.07
26-09-2014,24.075238748518,19.42
29-09-2014,24.3152228471156,19.86
30-09-2014,23.8517201627529,21.52
01-10-2014,23.9597391718005,22.38
02-10-2014,25.1486706050303,23.36
03-10-2014,24.7961909538227,24.22
06-10-2014,24.6349912467912,24.62
07-10-2014,24.481866557526,25.09
08-10-2014,24.9648948124781,25.28
09-10-2014,24.3915863286622,27.72
10-10-2014,26.3791999835919,30.03
13-10-2014,27.1882981296817,31.32
14-10-2014,28.5422974021112,37.23
15-10-2014,28.3478229789722,36.36
16-10-2014,27.7951639888085,34.09
17-10-2014,28.4019894877316,31.16
20-10-2014,28.2040693541317,29.36
21-10-2014,28.3915277896326,27.14
22-10-2014,28.1776763569259,30.68
23-10-2014,28.2517940558279,31.78
24-10-2014,28.3516121553515,31.27
27-10-2014,28.0747619118127,32.44
28-10-2014,28.204955163996,30.11
29-10-2014,28.6271928797913,28.93
30-10-2014,28.0113878510156,30.45
31-10-2014,27.734886425614,30.52
03-11-2014,28.4395731008705,31.84
04-11-2014,28.1018338039267,33.13
05-11-2014,28.693843106744,31.39
06-11-2014,28.1689768116528,30.34
07-11-2014,27.9040712286702,29.47
10-11-2014,25.7938181899928,30.72
11-11-2014,25.4721477066825,30.79
12-11-2014,25.4694691517005,30.71
13-11-2014,24.5449190722489,33.12
14-11-2014,24.7741204931617,32.99
17-11-2014,24.2613930705624,34.39
18-11-2014,23.6532947781854,33.17
19-11-2014,23.5970597178318,33.14
20-11-2014,23.3292179515055,33.64
21-11-2014,22.6842401396672,34.92
24-11-2014,22.8089739794911,36.28
25-11-2014,22.6296786446693,37.49
26-11-2014,22.9571416909715,36.02
28-11-2014,21.731495277811,36.44
01-12-2014,28.026234779394,37.49
02-12-2014,28.2934422495464,38.57
03-12-2014,27.8843010288652,36.16
04-12-2014,27.8032757220468,35.39
05-12-2014,27.559023205466,34.2
08-12-2014,26.9974607103696,39.68
09-12-2014,28.185247879982,37.56
10-12-2014,27.7590444864211,42.21
11-12-2014,27.7350578893281,44.95
12-12-2014,27.1666133258308,49.77
15-12-2014,26.7195631233106,57.55
16-12-2014,27.2977647100354,55.77
17-12-2014,27.1740388852027,56.75
18-12-2014,27.0968242623369,57.45
19-12-2014,26.8696098565211,54.84
22-12-2014,26.9037213137772,54.82
23-12-2014,26.72989155,53.97
24-12-2014,26.509599526729,54.88
26-12-2014,26.2917798456812,54.68
29-12-2014,26.1960314868687,53.63
30-12-2014,25.9004398317081,51.17
31-12-2014,25.5342474732625,50.24
02-01-2015,24.7208092610606,54.25
05-01-2015,24.1824674125844,57.67
06-01-2015,25.136332498448,56.45
07-01-2015,25.3265935117468,53.25
08-01-2015,24.9261667240787,50.96
09-01-2015,25.395584156281,50.07
12-01-2015,25.028775562797,53.13
13-01-2015,25.8705310932751,53.78
14-01-2015,25.6455360279972,53.17
15-01-2015,25.03222926,57.77
16-01-2015,24.9612617679044,56.44
20-01-2015,24.3417385762614,57.99
21-01-2015,24.2357574558224,55.09
22-01-2015,23.9905110646079,56.4
23-01-2015,22.6990988009339,57.62
26-01-2015,22.4607712239549,56.65
27-01-2015,23.6010403141719,54.23
28-01-2015,23.5245604974278,55.18
29-01-2015,24.608602217094,54.69
30-01-2015,24.3421669046682,58.62
02-02-2015,22.7600224739488,57.84
03-02-2015,22.508862730169,59.68
04-02-2015,24.3085894070805,62.73
05-02-2015,23.8343589114676,63.14
06-02-2015,24.3276923604623,60.83
09-02-2015,23.7145283604851,56
10-02-2015,23.1298739570827,59.29
11-02-2015,22.8698801241529,60.23
12-02-2015,21.7172370026902,58.69
13-02-2015,22.0468154785117,55.53
17-02-2015,21.9632438858808,56.33
18-02-2015,21.7700365140729,55.97
19-02-2015,21.514618842944,55.75
20-02-2015,21.283632309854,54
23-02-2015,21.1765707136597,58.67
24-02-2015,21.1023253763206,56.27
25-02-2015,20.7952556305096,54.93
26-02-2015,20.4817314330683,56.46
27-02-2015,19.7922816384444,55.85
02-03-2015,19.751799998733,54.92
03-03-2015,19.0098819548553,53.05
04-03-2015,18.1125871777536,48.92
05-03-2015,16.4305345477514,47.09
06-03-2015,16.1837671249552,48.96
09-03-2015,16.7541913319954,48.99
10-03-2015,16.8955160364801,50.92
11-03-2015,17.9205562600057,49.17
12-03-2015,17.2415149883705,49.59
13-03-2015,17.0902065031419,54.56
16-03-2015,17.6877261812111,56.93
17-03-2015,17.464989806895,59.85
18-03-2015,17.259191404786,53.65
19-03-2015,17.704309041817,53.82
20-03-2015,17.3737124106733,50.84
23-03-2015,17.6376131653297,49.32
24-03-2015,17.6935750380365,47.94
25-03-2015,17.682687033164,47.03
26-03-2015,17.9623746764515,49.58
27-03-2015,17.3053693346828,52.84
30-03-2015,17.6143062486038,51.98
31-03-2015,17.4072608368376,53.72
01-04-2015,17.0433863890591,50.9
02-04-2015,16.7987855555898,49.84
06-04-2015,16.9453347039788,48.33
07-04-2015,17.2999820212269,46.25
08-04-2015,17.1304991286996,48.1
09-04-2015,16.7335716076806,46.65
10-04-2015,16.7806924857992,43.04
13-04-2015,16.9774214199484,44.2
14-04-2015,16.909592530647,44.65
15-04-2015,16.8577357667916,46.14
16-04-2015,17.5376147390585,43.48
17-04-2015,17.1728391338772,42
20-04-2015,18.2730982597006,42.06
21-04-2015,18.2505656476712,41.04
22-04-2015,18.2177995003933,39.01
23-04-2015,18.6004805972914,37.98
24-04-2015,18.8533808132372,36.61
27-04-2015,17.7770309539093,37.46
28-04-2015,17.700277083693,37.31
29-04-2015,17.6900291536841,36.68
30-04-2015,17.2385812354386,36.28
01-05-2015,17.5590150666161,35.62
04-05-2015,17.4783523908689,36.2
05-05-2015,16.5572750710762,36.24
06-05-2015,16.3735145748621,36.88
07-05-2015,16.0489657346868,38.13
08-05-2015,16.1931173619094,35.09
11-05-2015,16.5129361289047,34.86
12-05-2015,16.0179247870719,33.74
13-05-2015,16.2963452923739,34.33
14-05-2015,16.1358581941596,32.63
15-05-2015,15.8097912281765,29.95
18-05-2015,15.9907229704721,30.63
19-05-2015,15.9521654211478,34.82
20-05-2015,15.5503040902954,33.7
21-05-2015,14.8874336834608,31.61
22-05-2015,14.8786121603275,31.29
26-05-2015,14.9609589174756,34.66
27-05-2015,16.2149104937768,35.29
28-05-2015,15.5304715513121,34.2
29-05-2015,15.263211074888,33.74
01-06-2015,15.3068772305232,35.3
02-06-2015,14.8839495340418,35.74
03-06-2015,15.1679300458666,37.4
04-06-2015,14.983441503769,38.42
05-06-2015,14.8663686063062,33.54
08-06-2015,14.6947149766223,34.04
09-06-2015,14.2122747529476,33.01
10-06-2015,14.2962625706882,31.79
11-06-2015,14.788308253697,31.76
12-06-2015,14.7307641296404,31.51
15-06-2015,14.6804182543182,32.55
16-06-2015,14.544643779384,32.39
17-06-2015,14.4520637110911,32.83
18-06-2015,14.4025064904742,31.59
19-06-2015,15.1204204207383,30.4
22-06-2015,15.8024357387941,30.06
23-06-2015,16.0985518787325,29.69
24-06-2015,16.0874221452102,29.6
25-06-2015,16.1442741995887,29.26
26-06-2015,15.9641232686064,29.01
29-06-2015,15.857658612226,33.64
30-06-2015,19.4566503592733,32.43
01-07-2015,19.3736783762879,34.11
02-07-2015,19.0915816976993,33.8
06-07-2015,18.9931909151728,40.01
07-07-2015,22.1751480558052,40.54
08-07-2015,21.4292194049569,42.2
09-07-2015,23.0206176098528,42.04
10-07-2015,23.110263799752,41.22
13-07-2015,23.5932015801191,38.08
14-07-2015,23.8279249236643,36.31
15-07-2015,23.6950965668864,37.25
16-07-2015,24.360509360517,35.92
17-07-2015,24.1074037676875,34.68
20-07-2015,23.7560289042232,36.39
21-07-2015,23.3250790589745,34.97
22-07-2015,22.9607647928084,37.66
23-07-2015,22.2912369724784,38.46
24-07-2015,22.2359433148998,39
27-07-2015,22.4420416568674,41.15
28-07-2015,22.9252468654663,39.94
29-07-2015,22.3079945877894,38.59
30-07-2015,22.1102930269971,37.33
31-07-2015,21.9272413377105,38.82
03-08-2015,21.2925809964677,40.91
04-08-2015,21.0219325917419,40.12
05-08-2015,20.8299968881796,40.18
06-08-2015,20.1068104943467,41.54
07-08-2015,21.3781740397495,41.17
10-08-2015,21.43757814,40.99
11-08-2015,22.3239017250134,42.16
12-08-2015,22.4054595675595,42.4
13-08-2015,22.2336966701825,43.23
14-08-2015,22.0827761099172,40.92
17-08-2015,21.6609721206874,40.35
18-08-2015,21.1437450896217,39.48
19-08-2015,20.4873284357393,41.29
20-08-2015,20.9950049217745,42.58
21-08-2015,22.7644721173722,44.66
24-08-2015,23.0874459987963,50.11
25-08-2015,25.6393078304335,49
26-08-2015,25.2906025215403,46.87
27-08-2015,24.9173486599732,49.03
28-08-2015,27.2835620373911,51.56
31-08-2015,27.4156391218037,54.37
01-09-2015,26.1570248599581,57.51
02-09-2015,26.7177243815652,53.75
03-09-2015,26.230021311659,50.44
04-09-2015,25.894071634726,49.29
08-09-2015,25.0656817106446,50.14
09-09-2015,24.5019635548584,49.5
10-09-2015,24.1210391642634,50.05
11-09-2015,23.6298833472242,49.63
14-09-2015,23.5634451956753,49.81
15-09-2015,23.024242146553,51.14
16-09-2015,22.7326190100589,50.24
17-09-2015,23.4607353083384,45.34
18-09-2015,23.1302915142749,45.84
21-09-2015,23.1074521386428,47.51
22-09-2015,22.6872677269033,48.9
23-09-2015,22.9440804620104,51.12
24-09-2015,24.0889718477546,49.44
25-09-2015,23.9994212398386,47.71
28-09-2015,23.4507423279819,49.46
29-09-2015,24.2344811181007,49.32
30-09-2015,22.8643973111942,45.52
01-10-2015,22.7936231001006,44.61
02-10-2015,22.707811423223,42.86
05-10-2015,24.6002944686034,43.03
06-10-2015,25.5234501159307,44.14
07-10-2015,26.1356625422588,43.26
08-10-2015,26.2079022037069,43.28
09-10-2015,25.4880824414667,42.8
12-10-2015,25.4333414455856,44.9
13-10-2015,24.584026525514,45.37
14-10-2015,25.1858463215088,42.7
15-10-2015,24.2452809736578,41.99
16-10-2015,24.5674748719987,39.58
19-10-2015,23.9730856405994,40.74
20-10-2015,23.7192030115336,41.72
21-10-2015,23.2330549305131,41.77
22-10-2015,23.467083317527,40.22
23-10-2015,23.1565008971741,41.51
26-10-2015,23.1445945609266,42.99
27-10-2015,22.8122086736308,44.77
28-10-2015,23.6933709224152,44.29
29-10-2015,25.2845940828358,43.63
30-10-2015,24.5680466141591,41.95
02-11-2015,23.5959711718353,41.88
03-11-2015,23.2049692856758,41.27
04-11-2015,23.5141523296427,41.54
05-11-2015,23.2050233973288,39.29
06-11-2015,23.0319325636996,39.85
09-11-2015,22.3406821437402,41.34
10-11-2015,23.5121236400594,39.34
11-11-2015,23.3830013149859,41.92
12-11-2015,23.3364106707174,43.93
13-11-2015,23.4100702696383,46.26
16-11-2015,22.979190611352,47.44
17-11-2015,22.3933998230816,46.63
18-11-2015,22.4826314958892,43.53
19-11-2015,22.1138674239113,43.75
20-11-2015,21.8972399507302,44.93
23-11-2015,21.7595365781264,45.84
24-11-2015,20.9406954407166,47.17
25-11-2015,21.3221479317597,48.46
27-11-2015,20.7893213458492,48.28
30-11-2015,20.5909102663489,48.14
01-12-2015,20.3561929335273,49.28
02-12-2015,20.6532000053917,51.96
03-12-2015,20.5367964433071,50.65
04-12-2015,20.3842886365392,45.44
07-12-2015,20.0006608418566,49
08-12-2015,20.7894927787038,50.34
09-12-2015,22.1795110925945,51.53
10-12-2015,21.4745482898104,51.23
11-12-2015,21.6648607984138,54.29
14-12-2015,23.7042946788954,55.36
15-12-2015,23.2341148044661,50.03
16-12-2015,23.2956257308786,47.64
17-12-2015,26.0004783573137,47.45
18-12-2015,25.5044871397812,49.43
21-12-2015,25.1222857405826,49.18
22-12-2015,24.7706870300138,48.84
23-12-2015,24.828308698876,47.39
24-12-2015,24.8830915120184,44.81
28-12-2015,24.7967234106771,47
29-12-2015,23.8194736158782,45.27
30-12-2015,23.7672975958656,46.01
31-12-2015,24.1963753489799,46.57
04-01-2016,23.8732836327069,49.79
05-01-2016,23.7264900364179,49.68
06-01-2016,23.7066480559091,52.36
07-01-2016,24.0069924509498,56.15
08-01-2016,28.106549071162,56.1
11-01-2016,27.585592032403,62.98
12-01-2016,28.3032327200354,65.27
13-01-2016,28.482807638543,60.67
14-01-2016,28.0734265472005,57.56
15-01-2016,27.646847119942,62.09
19-01-2016,29.5865285351059,64.04
20-01-2016,28.5109102469244,67.93
21-01-2016,27.9852058311279,65.79
22-01-2016,27.9614142983497,61.86
25-01-2016,29.7899798149011,65.74
26-01-2016,30.0137176451363,65.89
27-01-2016,29.9059332792303,65.62
28-01-2016,29.3818184599065,65.99
29-01-2016,28.5097269324765,61.86
01-02-2016,29.3429324771192,66.63
02-02-2016,28.8728528319515,68.59
03-02-2016,30.0593237138967,67.71
04-02-2016,29.7471520008146,66.78
05-02-2016,29.6336791056022,66.67
08-02-2016,29.7665935687458,68.38
09-02-2016,30.5374459257479,72.29
10-02-2016,30.0767420275034,72.5
11-02-2016,29.232757632815,77.79
12-02-2016,29.4096765785857,78.97
16-02-2016,29.5087359187693,71.53
17-02-2016,30.1776942750703,69.47
18-02-2016,30.9913092255099,67.49
19-02-2016,30.7041546194023,62.46
22-02-2016,29.902386881404,62.84
23-02-2016,30.5400844114237,65.03
24-02-2016,30.3221325474237,66.09
25-02-2016,30.0146142903588,63.74
26-02-2016,30.0492086021919,59.96
29-02-2016,29.3442507913349,60.01
01-03-2016,29.1647593121925,56.84
02-03-2016,29.0981329401885,53.37
03-03-2016,29.4772458589057,52.57
04-03-2016,29.6049371283733,51.89
07-03-2016,28.5867010040311,52.8
08-03-2016,27.7246665053376,54.04
09-03-2016,28.2050197057662,51.74
10-03-2016,28.8243019942537,51.98
11-03-2016,28.264646664103,50.25
14-03-2016,28.9393346033777,50.17
15-03-2016,27.9986470121898,48.98
16-03-2016,28.1815714250522,43.98
17-03-2016,27.5569859626349,46.22
18-03-2016,29.1209611810078,44.98
21-03-2016,28.6762673645753,45.09
22-03-2016,28.024297071461,44.12
23-03-2016,27.6242962005695,44.58
24-03-2016,29.0048880910076,44.96
28-03-2016,28.1262476077841,45.98
29-03-2016,27.645511503988,46.63
30-03-2016,27.2832671708063,46.38
31-03-2016,26.7311827345233,45.91
01-04-2016,26.4350177781321,47.76
04-04-2016,26.337770110825,50.89
05-04-2016,26.1382491933704,50.16
06-04-2016,26.2115895777999,46.16
07-04-2016,25.8379822730224,46.5
08-04-2016,25.845441813389,47.42
11-04-2016,25.6713104418242,49.04
12-04-2016,25.9157920497214,48.78
13-04-2016,26.5168615255748,48.79
14-04-2016,26.394481799517,46.37
15-04-2016,26.3140017519152,51.27
18-04-2016,26.1472455978454,46.45
19-04-2016,26.0667426370636,43.93
20-04-2016,25.6187950895228,43.67
21-04-2016,25.0517295776425,43.76
22-04-2016,24.8625488448807,41.97
25-04-2016,24.2935061855057,44.24
26-04-2016,24.8560699063039,43.51
27-04-2016,24.6986896243862,43.64
28-04-2016,24.9941497269349,42.84
29-04-2016,24.0723476507909,42.52
02-05-2016,22.8679145210385,45.15
03-05-2016,23.7204238966465,45.78
04-05-2016,26.4644803970404,44.76
05-05-2016,25.5725007695317,44.82
06-05-2016,25.794324490254,42.47
09-05-2016,25.5326929295174,44.14
10-05-2016,25.3365004152773,42.28
11-05-2016,24.7914460906101,42.02
12-05-2016,24.2778639230347,41.5
13-05-2016,23.7530568655379,41.57
16-05-2016,23.6095502564547,42.03
17-05-2016,23.5607590745551,42.75
18-05-2016,23.3334152054944,42.87
19-05-2016,23.0191263977978,42.4
20-05-2016,23.1661383751442,40.17
23-05-2016,23.643984960579,39.44
24-05-2016,23.2276902467486,38.02
25-05-2016,22.955895676327,35.94
26-05-2016,23.0297244546737,36.56
27-05-2016,22.808214234385,35.97
31-05-2016,22.4547746040246,38.08
01-06-2016,21.2692533289348,40
02-06-2016,20.8143133437531,36.64
03-06-2016,20.6295303389329,34.81
06-06-2016,19.8126685655703,35.61
07-06-2016,21.0848254921199,36.19
08-06-2016,19.7869938313906,35.17
09-06-2016,19.6200428936805,35.9
10-06-2016,20.6552426501358,39.95
13-06-2016,23.1612016354417,42.72
14-06-2016,23.3728885274266,43.07
15-06-2016,23.8401513271367,42.58
16-06-2016,23.5932103851219,44.49
17-06-2016,23.2608526058431,41.35
20-06-2016,22.6700978370974,38.99
21-06-2016,23.3404392288199,40.37
22-06-2016,23.1580020137967,43.25
23-06-2016,22.6174716251694,40.1
24-06-2016,23.0482400333983,43.33
27-06-2016,27.9118797377839,42.85
28-06-2016,28.7083857722637,40.18
29-06-2016,30.2919421550567,38.29
30-06-2016,31.6257316119606,38.09
01-07-2016,30.5397009079234,36.18
05-07-2016,30.2996595437477,40.08
06-07-2016,30.5939907637045,41.43
07-07-2016,30.1223385677749,43.24
08-07-2016,29.6812958048869,41.41
11-07-2016,29.7569771880836,42.51
12-07-2016,29.5034943295161,39.67
13-07-2016,29.2016302217929,43.1
14-07-2016,28.5919870353928,38.3
15-07-2016,28.4598683494633,36.66
18-07-2016,27.4565889491835,38.15
19-07-2016,26.8400353209002,37.2
20-07-2016,26.8294742664441,37.02
21-07-2016,26.8590746518582,38.13
22-07-2016,26.8078521335903,38.85
25-07-2016,26.6015714612476,40.97
26-07-2016,26.4688647781451,41.27
27-07-2016,26.3905962035556,41.6
28-07-2016,26.0519065174341,42.93
29-07-2016,24.9693316861001,41.08
01-08-2016,24.603467947937,44.22
02-08-2016,24.5613708720597,45.7
03-08-2016,24.9677108265478,44.64
04-08-2016,24.4069082437304,43.1
05-08-2016,24.2090067069778,41.5
08-08-2016,23.9952883734067,41.14
09-08-2016,23.8839899231502,39.76
10-08-2016,22.8389241238874,39.32
11-08-2016,22.6569697700421,39.29
12-08-2016,22.109783570765,37.78
15-08-2016,21.9105224901098,37.28
16-08-2016,22.4166807912276,37.45
17-08-2016,22.0465543663109,35.12
18-08-2016,21.8069349302957,36.75
19-08-2016,22.9026812746932,34.88
22-08-2016,21.8606634879893,36.41
23-08-2016,21.397765697747,37.53
24-08-2016,21.6120109056838,37.46
25-08-2016,22.1509962901208,36.76
26-08-2016,22.0334238595852,36.05
29-08-2016,21.8404175127305,36.72
30-08-2016,21.5800699608262,38.03
31-08-2016,20.4004078817327,39.5
